cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,develop_year,instance
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,> 60,Within 2 years,39
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,> 60,Within 5 years,44
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,> 60,Within 10 years,44
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,> 60,All Years,45
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,40 to 60,Within 2 years,11
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,40 to 60,Within 5 years,11
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,40 to 60,Within 10 years,11
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,40 to 60,All Years,11
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,All Age,Within 2 years,56
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,All Age,Within 5 years,61
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,All Age,Within 10 years,61
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,All Age,All Years,62
Paralysis,G,Paralysis-->G,0,All Sex,> 60,Within 2 years,4
Paralysis,G,Paralysis-->G,0,All Sex,> 60,Within 5 years,4
Paralysis,G,Paralysis-->G,0,All Sex,> 60,Within 10 years,4
Paralysis,G,Paralysis-->G,0,All Sex,> 60,All Years,5
Paralysis,G,Paralysis-->G,0,All Sex,All Age,Within 2 years,4
Paralysis,G,Paralysis-->G,0,All Sex,All Age,Within 5 years,4
Paralysis,G,Paralysis-->G,0,All Sex,All Age,Within 10 years,4
Paralysis,G,Paralysis-->G,0,All Sex,All Age,All Years,5
Paralysis,G,Paralysis-->G,0,M,> 60,Within 2 years,4
Paralysis,G,Paralysis-->G,0,M,> 60,Within 5 years,4
Paralysis,G,Paralysis-->G,0,M,> 60,Within 10 years,4
Paralysis,G,Paralysis-->G,0,M,> 60,All Years,5
Paralysis,G,Paralysis-->G,0,M,All Age,Within 2 years,4
Paralysis,G,Paralysis-->G,0,M,All Age,Within 5 years,4
Paralysis,G,Paralysis-->G,0,M,All Age,Within 10 years,4
Paralysis,G,Paralysis-->G,0,M,All Age,All Years,5
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,> 60,Within 5 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,> 60,Within 10 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,> 60,All Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,All Age,Within 5 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,All Age,Within 10 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,All Age,All Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,> 60,Within 5 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,> 60,Within 10 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,> 60,All Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,All Age,Within 5 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,All Age,Within 10 years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,All Age,All Years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,> 60,Within 2 years,14
Paralysis,Liver,Paralysis-->Liver,0,All Sex,> 60,Within 5 years,14
Paralysis,Liver,Paralysis-->Liver,0,All Sex,> 60,Within 10 years,14
Paralysis,Liver,Paralysis-->Liver,0,All Sex,> 60,All Years,14
Paralysis,Liver,Paralysis-->Liver,0,All Sex,40 to 60,Within 2 years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,40 to 60,Within 5 years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,40 to 60,Within 10 years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,40 to 60,All Years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,All Age,Within 2 years,20
Paralysis,Liver,Paralysis-->Liver,0,All Sex,All Age,Within 5 years,20
Paralysis,Liver,Paralysis-->Liver,0,All Sex,All Age,Within 10 years,20
Paralysis,Liver,Paralysis-->Liver,0,All Sex,All Age,All Years,20
Paralysis,Liver,Paralysis-->Liver,0,F,> 60,Within 2 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,> 60,Within 5 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,> 60,Within 10 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,> 60,All Years,10
Paralysis,Liver,Paralysis-->Liver,0,F,All Age,Within 2 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,All Age,Within 5 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,All Age,Within 10 years,10
Paralysis,Liver,Paralysis-->Liver,0,F,All Age,All Years,10
Paralysis,Liver,Paralysis-->Liver,0,M,> 60,Within 2 years,4
Paralysis,Liver,Paralysis-->Liver,0,M,> 60,Within 5 years,4
Paralysis,Liver,Paralysis-->Liver,0,M,> 60,Within 10 years,4
Paralysis,Liver,Paralysis-->Liver,0,M,> 60,All Years,4
Paralysis,Liver,Paralysis-->Liver,0,M,40 to 60,Within 2 years,6
Paralysis,Liver,Paralysis-->Liver,0,M,40 to 60,Within 5 years,6
Paralysis,Liver,Paralysis-->Liver,0,M,40 to 60,Within 10 years,6
Paralysis,Liver,Paralysis-->Liver,0,M,40 to 60,All Years,6
Paralysis,Liver,Paralysis-->Liver,0,M,All Age,Within 2 years,10
Paralysis,Liver,Paralysis-->Liver,0,M,All Age,Within 5 years,10
Paralysis,Liver,Paralysis-->Liver,0,M,All Age,Within 10 years,10
Paralysis,Liver,Paralysis-->Liver,0,M,All Age,All Years,10
Paralysis,MHC,Paralysis-->MHC,0,All Sex,< 40,Within 2 years,1
Paralysis,MHC,Paralysis-->MHC,0,All Sex,< 40,Within 5 years,2
Paralysis,MHC,Paralysis-->MHC,0,All Sex,< 40,Within 10 years,2
Paralysis,MHC,Paralysis-->MHC,0,All Sex,< 40,All Years,3
Paralysis,MHC,Paralysis-->MHC,0,All Sex,> 60,Within 2 years,44
Paralysis,MHC,Paralysis-->MHC,0,All Sex,> 60,Within 5 years,52
Paralysis,MHC,Paralysis-->MHC,0,All Sex,> 60,Within 10 years,52
Paralysis,MHC,Paralysis-->MHC,0,All Sex,> 60,All Years,53
Paralysis,MHC,Paralysis-->MHC,0,All Sex,40 to 60,Within 2 years,16
Paralysis,MHC,Paralysis-->MHC,0,All Sex,40 to 60,Within 5 years,16
Paralysis,MHC,Paralysis-->MHC,0,All Sex,40 to 60,Within 10 years,20
Paralysis,MHC,Paralysis-->MHC,0,All Sex,40 to 60,All Years,20
Paralysis,MHC,Paralysis-->MHC,0,All Sex,All Age,Within 2 years,61
Paralysis,MHC,Paralysis-->MHC,0,All Sex,All Age,Within 5 years,70
Paralysis,MHC,Paralysis-->MHC,0,All Sex,All Age,Within 10 years,74
Paralysis,MHC,Paralysis-->MHC,0,All Sex,All Age,All Years,76
Paralysis,MHC,Paralysis-->MHC,0,F,< 40,Within 2 years,1
Paralysis,MHC,Paralysis-->MHC,0,F,< 40,Within 5 years,2
Paralysis,MHC,Paralysis-->MHC,0,F,< 40,Within 10 years,2
Paralysis,MHC,Paralysis-->MHC,0,F,< 40,All Years,3
Paralysis,MHC,Paralysis-->MHC,0,F,> 60,Within 2 years,28
Paralysis,MHC,Paralysis-->MHC,0,F,> 60,Within 5 years,36
Paralysis,MHC,Paralysis-->MHC,0,F,> 60,Within 10 years,36
Paralysis,MHC,Paralysis-->MHC,0,F,> 60,All Years,37
Paralysis,MHC,Paralysis-->MHC,0,F,40 to 60,Within 2 years,12
Paralysis,MHC,Paralysis-->MHC,0,F,40 to 60,Within 5 years,12
Paralysis,MHC,Paralysis-->MHC,0,F,40 to 60,Within 10 years,16
Paralysis,MHC,Paralysis-->MHC,0,F,40 to 60,All Years,16
Paralysis,MHC,Paralysis-->MHC,0,F,All Age,Within 2 years,41
Paralysis,MHC,Paralysis-->MHC,0,F,All Age,Within 5 years,50
Paralysis,MHC,Paralysis-->MHC,0,F,All Age,Within 10 years,54
Paralysis,MHC,Paralysis-->MHC,0,F,All Age,All Years,56
Paralysis,MHC,Paralysis-->MHC,0,M,> 60,Within 2 years,16
Paralysis,MHC,Paralysis-->MHC,0,M,> 60,Within 5 years,16
Paralysis,MHC,Paralysis-->MHC,0,M,> 60,Within 10 years,16
Paralysis,MHC,Paralysis-->MHC,0,M,> 60,All Years,16
Paralysis,MHC,Paralysis-->MHC,0,M,40 to 60,Within 2 years,4
Paralysis,MHC,Paralysis-->MHC,0,M,40 to 60,Within 5 years,4
Paralysis,MHC,Paralysis-->MHC,0,M,40 to 60,Within 10 years,4
Paralysis,MHC,Paralysis-->MHC,0,M,40 to 60,All Years,4
Paralysis,MHC,Paralysis-->MHC,0,M,All Age,Within 2 years,20
Paralysis,MHC,Paralysis-->MHC,0,M,All Age,Within 5 years,20
Paralysis,MHC,Paralysis-->MHC,0,M,All Age,Within 10 years,20
Paralysis,MHC,Paralysis-->MHC,0,M,All Age,All Years,20
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,< 40,Within 2 years,24
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,< 40,Within 5 years,24
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,< 40,Within 10 years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,< 40,All Years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,> 60,Within 2 years,289
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,> 60,Within 5 years,305
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,> 60,Within 10 years,306
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,> 60,All Years,306
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,40 to 60,Within 2 years,48
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,40 to 60,Within 5 years,48
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,40 to 60,Within 10 years,48
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,40 to 60,All Years,49
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,All Age,Within 2 years,361
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,All Age,Within 5 years,377
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,All Age,Within 10 years,380
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,All Age,All Years,381
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,< 40,Within 2 years,16
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,< 40,Within 5 years,16
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,< 40,Within 10 years,18
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,< 40,All Years,18
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,> 60,Within 2 years,138
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,> 60,Within 5 years,144
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,> 60,Within 10 years,144
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,> 60,All Years,144
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,40 to 60,Within 2 years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,40 to 60,Within 5 years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,40 to 60,Within 10 years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,40 to 60,All Years,26
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,All Age,Within 2 years,180
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,All Age,Within 5 years,186
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,All Age,Within 10 years,188
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,All Age,All Years,188
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,< 40,Within 2 years,8
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,< 40,Within 5 years,8
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,< 40,Within 10 years,8
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,< 40,All Years,8
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,> 60,Within 2 years,151
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,> 60,Within 5 years,161
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,> 60,Within 10 years,162
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,> 60,All Years,162
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,40 to 60,Within 2 years,22
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,40 to 60,Within 5 years,22
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,40 to 60,Within 10 years,22
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,40 to 60,All Years,23
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,All Age,Within 2 years,181
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,All Age,Within 5 years,191
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,All Age,Within 10 years,192
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,All Age,All Years,193
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,< 40,Within 2 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,< 40,Within 5 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,< 40,Within 10 years,3
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,< 40,All Years,3
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,> 60,Within 2 years,11
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,> 60,Within 5 years,11
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,> 60,Within 10 years,11
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,> 60,All Years,11
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,40 to 60,Within 2 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,40 to 60,Within 5 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,40 to 60,Within 10 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,40 to 60,All Years,12
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,All Age,Within 2 years,25
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,All Age,Within 5 years,25
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,All Age,Within 10 years,26
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,All Age,All Years,26
Paralysis,Obesity,Paralysis-->Obesity,0,F,< 40,Within 2 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,< 40,Within 5 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,< 40,Within 10 years,3
Paralysis,Obesity,Paralysis-->Obesity,0,F,< 40,All Years,3
Paralysis,Obesity,Paralysis-->Obesity,0,F,> 60,Within 2 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,> 60,Within 5 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,> 60,Within 10 years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,> 60,All Years,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,40 to 60,Within 2 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,F,40 to 60,Within 5 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,F,40 to 60,Within 10 years,12
Paralysis,Obesity,Paralysis-->Obesity,0,F,40 to 60,All Years,12
Paralysis,Obesity,Paralysis-->Obesity,0,F,All Age,Within 2 years,16
Paralysis,Obesity,Paralysis-->Obesity,0,F,All Age,Within 5 years,16
Paralysis,Obesity,Paralysis-->Obesity,0,F,All Age,Within 10 years,17
Paralysis,Obesity,Paralysis-->Obesity,0,F,All Age,All Years,17
Paralysis,Obesity,Paralysis-->Obesity,0,M,> 60,Within 2 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,> 60,Within 5 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,> 60,Within 10 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,> 60,All Years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,All Age,Within 2 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,All Age,Within 5 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,All Age,Within 10 years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,All Age,All Years,9
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,> 60,Within 2 years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,> 60,Within 5 years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,> 60,Within 10 years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,> 60,All Years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,40 to 60,Within 5 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,40 to 60,Within 10 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,40 to 60,All Years,2
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,All Age,Within 2 years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,All Age,Within 5 years,7
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,All Age,Within 10 years,7
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,All Age,All Years,7
Paralysis,Osteo,Paralysis-->Osteo,0,F,> 60,Within 2 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,> 60,Within 5 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,> 60,Within 10 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,> 60,All Years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,40 to 60,Within 5 years,1
Paralysis,Osteo,Paralysis-->Osteo,0,F,40 to 60,Within 10 years,1
Paralysis,Osteo,Paralysis-->Osteo,0,F,40 to 60,All Years,1
Paralysis,Osteo,Paralysis-->Osteo,0,F,All Age,Within 2 years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,All Age,Within 5 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,F,All Age,Within 10 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,F,All Age,All Years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,> 60,Within 2 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,> 60,Within 5 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,> 60,Within 10 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,> 60,All Years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,40 to 60,Within 5 years,1
Paralysis,Osteo,Paralysis-->Osteo,0,M,40 to 60,Within 10 years,1
Paralysis,Osteo,Paralysis-->Osteo,0,M,40 to 60,All Years,1
Paralysis,Osteo,Paralysis-->Osteo,0,M,All Age,Within 2 years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,All Age,Within 5 years,4
Paralysis,Osteo,Paralysis-->Osteo,0,M,All Age,Within 10 years,4
Paralysis,Osteo,Paralysis-->Osteo,0,M,All Age,All Years,4
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,< 40,Within 10 years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,< 40,All Years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,> 60,Within 2 years,60
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,> 60,Within 5 years,62
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,> 60,Within 10 years,62
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,> 60,All Years,62
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,40 to 60,Within 2 years,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,40 to 60,Within 5 years,5
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,40 to 60,Within 10 years,5
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,40 to 60,All Years,5
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,All Age,Within 2 years,63
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,All Age,Within 5 years,67
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,All Age,Within 10 years,69
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,All Age,All Years,69
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,< 40,Within 10 years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,< 40,All Years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,> 60,Within 2 years,37
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,> 60,Within 5 years,39
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,> 60,Within 10 years,39
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,> 60,All Years,39
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,40 to 60,Within 5 years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,40 to 60,Within 10 years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,40 to 60,All Years,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,All Age,Within 2 years,37
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,All Age,Within 5 years,41
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,All Age,Within 10 years,43
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,All Age,All Years,43
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,> 60,Within 2 years,23
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,> 60,Within 5 years,23
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,> 60,Within 10 years,23
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,> 60,All Years,23
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,40 to 60,Within 2 years,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,40 to 60,Within 5 years,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,40 to 60,Within 10 years,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,40 to 60,All Years,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,All Age,Within 2 years,26
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,All Age,Within 5 years,26
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,All Age,Within 10 years,26
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,All Age,All Years,26
PUD,Alcohol,PUD-->Alcohol,0,All Sex,> 60,Within 2 years,4
PUD,Alcohol,PUD-->Alcohol,0,All Sex,> 60,Within 5 years,4
PUD,Alcohol,PUD-->Alcohol,0,All Sex,> 60,Within 10 years,4
PUD,Alcohol,PUD-->Alcohol,0,All Sex,> 60,All Years,4
PUD,Alcohol,PUD-->Alcohol,0,All Sex,40 to 60,Within 2 years,15
PUD,Alcohol,PUD-->Alcohol,0,All Sex,40 to 60,Within 5 years,16
PUD,Alcohol,PUD-->Alcohol,0,All Sex,40 to 60,Within 10 years,16
PUD,Alcohol,PUD-->Alcohol,0,All Sex,40 to 60,All Years,16
PUD,Alcohol,PUD-->Alcohol,0,All Sex,All Age,Within 2 years,19
PUD,Alcohol,PUD-->Alcohol,0,All Sex,All Age,Within 5 years,20
PUD,Alcohol,PUD-->Alcohol,0,All Sex,All Age,Within 10 years,20
PUD,Alcohol,PUD-->Alcohol,0,All Sex,All Age,All Years,20
PUD,Alcohol,PUD-->Alcohol,0,F,> 60,Within 2 years,1
PUD,Alcohol,PUD-->Alcohol,0,F,> 60,Within 5 years,1
PUD,Alcohol,PUD-->Alcohol,0,F,> 60,Within 10 years,1
PUD,Alcohol,PUD-->Alcohol,0,F,> 60,All Years,1
PUD,Alcohol,PUD-->Alcohol,0,F,40 to 60,Within 2 years,12
PUD,Alcohol,PUD-->Alcohol,0,F,40 to 60,Within 5 years,13
PUD,Alcohol,PUD-->Alcohol,0,F,40 to 60,Within 10 years,13
PUD,Alcohol,PUD-->Alcohol,0,F,40 to 60,All Years,13
PUD,Alcohol,PUD-->Alcohol,0,F,All Age,Within 2 years,13
PUD,Alcohol,PUD-->Alcohol,0,F,All Age,Within 5 years,14
PUD,Alcohol,PUD-->Alcohol,0,F,All Age,Within 10 years,14
PUD,Alcohol,PUD-->Alcohol,0,F,All Age,All Years,14
PUD,Alcohol,PUD-->Alcohol,0,M,> 60,Within 2 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,> 60,Within 5 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,> 60,Within 10 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,> 60,All Years,3
PUD,Alcohol,PUD-->Alcohol,0,M,40 to 60,Within 2 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,40 to 60,Within 5 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,40 to 60,Within 10 years,3
PUD,Alcohol,PUD-->Alcohol,0,M,40 to 60,All Years,3
PUD,Alcohol,PUD-->Alcohol,0,M,All Age,Within 2 years,6
PUD,Alcohol,PUD-->Alcohol,0,M,All Age,Within 5 years,6
PUD,Alcohol,PUD-->Alcohol,0,M,All Age,Within 10 years,6
PUD,Alcohol,PUD-->Alcohol,0,M,All Age,All Years,6
PUD,Anemia,PUD-->Anemia,0,All Sex,< 40,Within 2 years,1
PUD,Anemia,PUD-->Anemia,0,All Sex,< 40,Within 5 years,1
PUD,Anemia,PUD-->Anemia,0,All Sex,< 40,Within 10 years,1
PUD,Anemia,PUD-->Anemia,0,All Sex,< 40,All Years,3
PUD,Anemia,PUD-->Anemia,0,All Sex,> 60,Within 2 years,24
PUD,Anemia,PUD-->Anemia,0,All Sex,> 60,Within 5 years,24
PUD,Anemia,PUD-->Anemia,0,All Sex,> 60,Within 10 years,25
PUD,Anemia,PUD-->Anemia,0,All Sex,> 60,All Years,25
PUD,Anemia,PUD-->Anemia,0,All Sex,40 to 60,Within 2 years,20
PUD,Anemia,PUD-->Anemia,0,All Sex,40 to 60,Within 5 years,21
PUD,Anemia,PUD-->Anemia,0,All Sex,40 to 60,Within 10 years,21
PUD,Anemia,PUD-->Anemia,0,All Sex,40 to 60,All Years,23
PUD,Anemia,PUD-->Anemia,0,All Sex,All Age,Within 2 years,45
PUD,Anemia,PUD-->Anemia,0,All Sex,All Age,Within 5 years,46
PUD,Anemia,PUD-->Anemia,0,All Sex,All Age,Within 10 years,47
PUD,Anemia,PUD-->Anemia,0,All Sex,All Age,All Years,51
PUD,Anemia,PUD-->Anemia,0,F,< 40,Within 2 years,1
PUD,Anemia,PUD-->Anemia,0,F,< 40,Within 5 years,1
PUD,Anemia,PUD-->Anemia,0,F,< 40,Within 10 years,1
PUD,Anemia,PUD-->Anemia,0,F,< 40,All Years,2
PUD,Anemia,PUD-->Anemia,0,F,> 60,Within 2 years,14
PUD,Anemia,PUD-->Anemia,0,F,> 60,Within 5 years,14
PUD,Anemia,PUD-->Anemia,0,F,> 60,Within 10 years,15
PUD,Anemia,PUD-->Anemia,0,F,> 60,All Years,15
PUD,Anemia,PUD-->Anemia,0,F,40 to 60,Within 2 years,17
PUD,Anemia,PUD-->Anemia,0,F,40 to 60,Within 5 years,18
PUD,Anemia,PUD-->Anemia,0,F,40 to 60,Within 10 years,18
PUD,Anemia,PUD-->Anemia,0,F,40 to 60,All Years,19
