cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,> 60,48,4
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,40 to 60,1,3
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,All Age,51,1
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,> 60,14,4
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,40 to 60,13,3
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,All Age,27,1
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,> 60,6,4
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,40 to 60,4,3
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,All Age,10,1
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,> 60,6,4
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,40 to 60,4,3
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,All Age,10,1
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,> 60,14,4
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,40 to 60,2,3
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,All Age,16,1
Paralysis,Anemia,Paralysis-->Anemia,0,F,> 60,8,4
Paralysis,Anemia,Paralysis-->Anemia,0,F,All Age,8,1
Paralysis,Anemia,Paralysis-->Anemia,0,M,> 60,6,4
Paralysis,Anemia,Paralysis-->Anemia,0,M,40 to 60,2,3
Paralysis,Anemia,Paralysis-->Anemia,0,M,All Age,8,1
Paralysis,AR,Paralysis-->AR,0,All Sex,> 60,36,4
Paralysis,AR,Paralysis-->AR,0,All Sex,All Age,36,1
Paralysis,AR,Paralysis-->AR,0,M,> 60,36,4
Paralysis,AR,Paralysis-->AR,0,M,All Age,36,1
Paralysis,AS,Paralysis-->AS,0,All Sex,< 40,7,2
Paralysis,AS,Paralysis-->AS,0,All Sex,> 60,3,4
Paralysis,AS,Paralysis-->AS,0,All Sex,All Age,10,1
Paralysis,AS,Paralysis-->AS,0,F,< 40,7,2
Paralysis,AS,Paralysis-->AS,0,F,> 60,3,4
Paralysis,AS,Paralysis-->AS,0,F,All Age,10,1
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,All Sex,> 60,4,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,All Sex,All Age,4,1
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,F,> 60,4,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,F,All Age,4,1
Paralysis,BP,Paralysis-->BP,0,All Sex,< 40,5,2
Paralysis,BP,Paralysis-->BP,0,All Sex,> 60,44,4
Paralysis,BP,Paralysis-->BP,0,All Sex,40 to 60,21,3
Paralysis,BP,Paralysis-->BP,0,All Sex,All Age,70,1
Paralysis,BP,Paralysis-->BP,0,F,< 40,2,2
Paralysis,BP,Paralysis-->BP,0,F,> 60,9,4
Paralysis,BP,Paralysis-->BP,0,F,40 to 60,16,3
Paralysis,BP,Paralysis-->BP,0,F,All Age,27,1
Paralysis,BP,Paralysis-->BP,0,M,< 40,3,2
Paralysis,BP,Paralysis-->BP,0,M,> 60,35,4
Paralysis,BP,Paralysis-->BP,0,M,40 to 60,5,3
Paralysis,BP,Paralysis-->BP,0,M,All Age,43,1
Paralysis,C,Paralysis-->C,0,All Sex,< 40,5,2
Paralysis,C,Paralysis-->C,0,All Sex,> 60,52,4
Paralysis,C,Paralysis-->C,0,All Sex,40 to 60,18,3
Paralysis,C,Paralysis-->C,0,All Sex,All Age,75,1
Paralysis,C,Paralysis-->C,0,F,< 40,4,2
Paralysis,C,Paralysis-->C,0,F,> 60,17,4
Paralysis,C,Paralysis-->C,0,F,40 to 60,10,3
Paralysis,C,Paralysis-->C,0,F,All Age,31,1
Paralysis,C,Paralysis-->C,0,M,< 40,1,2
Paralysis,C,Paralysis-->C,0,M,> 60,35,4
Paralysis,C,Paralysis-->C,0,M,40 to 60,8,3
Paralysis,C,Paralysis-->C,0,M,All Age,44,1
Paralysis,CKD,Paralysis-->CKD,0,All Sex,> 60,27,4
Paralysis,CKD,Paralysis-->CKD,0,All Sex,All Age,27,1
Paralysis,CKD,Paralysis-->CKD,0,F,> 60,18,4
Paralysis,CKD,Paralysis-->CKD,0,F,All Age,18,1
Paralysis,CKD,Paralysis-->CKD,0,M,> 60,9,4
Paralysis,CKD,Paralysis-->CKD,0,M,All Age,9,1
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,> 60,32,4
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,40 to 60,6,3
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,All Age,38,1
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,> 60,13,4
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,40 to 60,3,3
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,All Age,16,1
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,> 60,19,4
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,40 to 60,3,3
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,All Age,22,1
Paralysis,COPD,Paralysis-->COPD,0,All Sex,> 60,26,4
Paralysis,COPD,Paralysis-->COPD,0,All Sex,40 to 60,1,3
Paralysis,COPD,Paralysis-->COPD,0,All Sex,All Age,27,1
Paralysis,COPD,Paralysis-->COPD,0,F,> 60,1,4
Paralysis,COPD,Paralysis-->COPD,0,F,All Age,1,1
Paralysis,COPD,Paralysis-->COPD,0,M,> 60,25,4
Paralysis,COPD,Paralysis-->COPD,0,M,40 to 60,1,3
Paralysis,COPD,Paralysis-->COPD,0,M,All Age,26,1
Paralysis,CVD,Paralysis-->CVD,0,All Sex,< 40,19,2
Paralysis,CVD,Paralysis-->CVD,0,All Sex,> 60,355,4
Paralysis,CVD,Paralysis-->CVD,0,All Sex,40 to 60,109,3
Paralysis,CVD,Paralysis-->CVD,0,All Sex,All Age,483,1
Paralysis,CVD,Paralysis-->CVD,0,F,< 40,11,2
Paralysis,CVD,Paralysis-->CVD,0,F,> 60,157,4
Paralysis,CVD,Paralysis-->CVD,0,F,40 to 60,51,3
Paralysis,CVD,Paralysis-->CVD,0,F,All Age,219,1
Paralysis,CVD,Paralysis-->CVD,0,M,< 40,8,2
Paralysis,CVD,Paralysis-->CVD,0,M,> 60,198,4
Paralysis,CVD,Paralysis-->CVD,0,M,40 to 60,58,3
Paralysis,CVD,Paralysis-->CVD,0,M,All Age,264,1
Paralysis,D,Paralysis-->D,0,All Sex,< 40,2,2
Paralysis,D,Paralysis-->D,0,All Sex,> 60,98,4
Paralysis,D,Paralysis-->D,0,All Sex,40 to 60,33,3
Paralysis,D,Paralysis-->D,0,All Sex,All Age,133,1
Paralysis,D,Paralysis-->D,0,F,> 60,29,4
Paralysis,D,Paralysis-->D,0,F,40 to 60,18,3
Paralysis,D,Paralysis-->D,0,F,All Age,47,1
Paralysis,D,Paralysis-->D,0,M,< 40,2,2
Paralysis,D,Paralysis-->D,0,M,> 60,69,4
Paralysis,D,Paralysis-->D,0,M,40 to 60,15,3
Paralysis,D,Paralysis-->D,0,M,All Age,86,1
Paralysis,Drugs,Paralysis-->Drugs,0,All Sex,40 to 60,12,3
Paralysis,Drugs,Paralysis-->Drugs,0,All Sex,All Age,12,1
Paralysis,Drugs,Paralysis-->Drugs,0,F,40 to 60,12,3
Paralysis,Drugs,Paralysis-->Drugs,0,F,All Age,12,1
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,< 40,9,2
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,> 60,96,4
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,40 to 60,26,3
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,All Age,131,1
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,< 40,3,2
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,> 60,51,4
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,40 to 60,15,3
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,All Age,69,1
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,< 40,6,2
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,> 60,45,4
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,40 to 60,11,3
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,All Age,62,1
Paralysis,G,Paralysis-->G,0,All Sex,> 60,5,4
Paralysis,G,Paralysis-->G,0,All Sex,All Age,5,1
Paralysis,G,Paralysis-->G,0,M,> 60,5,4
Paralysis,G,Paralysis-->G,0,M,All Age,5,1
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,> 60,6,4
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,All Age,6,1
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,> 60,6,4
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,All Age,6,1
Paralysis,Liver,Paralysis-->Liver,0,All Sex,> 60,14,4
Paralysis,Liver,Paralysis-->Liver,0,All Sex,40 to 60,6,3
Paralysis,Liver,Paralysis-->Liver,0,All Sex,All Age,20,1
Paralysis,Liver,Paralysis-->Liver,0,F,> 60,10,4
Paralysis,Liver,Paralysis-->Liver,0,F,All Age,10,1
Paralysis,Liver,Paralysis-->Liver,0,M,> 60,4,4
Paralysis,Liver,Paralysis-->Liver,0,M,40 to 60,6,3
Paralysis,Liver,Paralysis-->Liver,0,M,All Age,10,1
Paralysis,MHC,Paralysis-->MHC,0,All Sex,< 40,3,2
Paralysis,MHC,Paralysis-->MHC,0,All Sex,> 60,53,4
Paralysis,MHC,Paralysis-->MHC,0,All Sex,40 to 60,20,3
Paralysis,MHC,Paralysis-->MHC,0,All Sex,All Age,76,1
Paralysis,MHC,Paralysis-->MHC,0,F,< 40,3,2
Paralysis,MHC,Paralysis-->MHC,0,F,> 60,37,4
Paralysis,MHC,Paralysis-->MHC,0,F,40 to 60,16,3
Paralysis,MHC,Paralysis-->MHC,0,F,All Age,56,1
Paralysis,MHC,Paralysis-->MHC,0,M,> 60,16,4
Paralysis,MHC,Paralysis-->MHC,0,M,40 to 60,4,3
Paralysis,MHC,Paralysis-->MHC,0,M,All Age,20,1
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,< 40,26,2
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,> 60,306,4
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,40 to 60,49,3
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,All Age,381,1
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,< 40,18,2
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,> 60,144,4
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,40 to 60,26,3
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,All Age,188,1
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,< 40,8,2
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,> 60,162,4
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,40 to 60,23,3
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,All Age,193,1
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,< 40,3,2
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,> 60,11,4
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,40 to 60,12,3
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,All Age,26,1
Paralysis,Obesity,Paralysis-->Obesity,0,F,< 40,3,2
Paralysis,Obesity,Paralysis-->Obesity,0,F,> 60,2,4
Paralysis,Obesity,Paralysis-->Obesity,0,F,40 to 60,12,3
Paralysis,Obesity,Paralysis-->Obesity,0,F,All Age,17,1
Paralysis,Obesity,Paralysis-->Obesity,0,M,> 60,9,4
Paralysis,Obesity,Paralysis-->Obesity,0,M,All Age,9,1
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,> 60,5,4
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,40 to 60,2,3
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,All Age,7,1
Paralysis,Osteo,Paralysis-->Osteo,0,F,> 60,2,4
Paralysis,Osteo,Paralysis-->Osteo,0,F,40 to 60,1,3
Paralysis,Osteo,Paralysis-->Osteo,0,F,All Age,3,1
Paralysis,Osteo,Paralysis-->Osteo,0,M,> 60,3,4
Paralysis,Osteo,Paralysis-->Osteo,0,M,40 to 60,1,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,All Age,4,1
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,< 40,2,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,> 60,62,4
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,40 to 60,5,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,All Age,69,1
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,< 40,2,2
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,> 60,39,4
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,40 to 60,2,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,All Age,43,1
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,> 60,23,4
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,40 to 60,3,3
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,All Age,26,1
PUD,Alcohol,PUD-->Alcohol,0,All Sex,> 60,4,4
PUD,Alcohol,PUD-->Alcohol,0,All Sex,40 to 60,16,3
PUD,Alcohol,PUD-->Alcohol,0,All Sex,All Age,20,1
PUD,Alcohol,PUD-->Alcohol,0,F,> 60,1,4
PUD,Alcohol,PUD-->Alcohol,0,F,40 to 60,13,3
PUD,Alcohol,PUD-->Alcohol,0,F,All Age,14,1
PUD,Alcohol,PUD-->Alcohol,0,M,> 60,3,4
PUD,Alcohol,PUD-->Alcohol,0,M,40 to 60,3,3
PUD,Alcohol,PUD-->Alcohol,0,M,All Age,6,1
PUD,Anemia,PUD-->Anemia,0,All Sex,< 40,3,2
PUD,Anemia,PUD-->Anemia,0,All Sex,> 60,25,4
PUD,Anemia,PUD-->Anemia,0,All Sex,40 to 60,23,3
PUD,Anemia,PUD-->Anemia,0,All Sex,All Age,51,1
PUD,Anemia,PUD-->Anemia,0,F,< 40,2,2
PUD,Anemia,PUD-->Anemia,0,F,> 60,15,4
PUD,Anemia,PUD-->Anemia,0,F,40 to 60,19,3
PUD,Anemia,PUD-->Anemia,0,F,All Age,36,1
PUD,Anemia,PUD-->Anemia,0,M,< 40,1,2
PUD,Anemia,PUD-->Anemia,0,M,> 60,10,4
PUD,Anemia,PUD-->Anemia,0,M,40 to 60,4,3
PUD,Anemia,PUD-->Anemia,0,M,All Age,15,1
PUD,AR,PUD-->AR,0,All Sex,< 40,1,2
PUD,AR,PUD-->AR,0,All Sex,> 60,36,4
PUD,AR,PUD-->AR,0,All Sex,40 to 60,2,3
PUD,AR,PUD-->AR,0,All Sex,All Age,39,1
PUD,AR,PUD-->AR,0,F,> 60,21,4
PUD,AR,PUD-->AR,0,F,40 to 60,2,3
PUD,AR,PUD-->AR,0,F,All Age,23,1
PUD,AR,PUD-->AR,0,M,< 40,1,2
PUD,AR,PUD-->AR,0,M,> 60,15,4
PUD,AR,PUD-->AR,0,M,All Age,16,1
PUD,AS,PUD-->AS,0,All Sex,< 40,4,2
PUD,AS,PUD-->AS,0,All Sex,> 60,11,4
PUD,AS,PUD-->AS,0,All Sex,40 to 60,2,3
PUD,AS,PUD-->AS,0,All Sex,All Age,17,1
PUD,AS,PUD-->AS,0,F,< 40,3,2
PUD,AS,PUD-->AS,0,F,> 60,9,4
PUD,AS,PUD-->AS,0,F,All Age,12,1
PUD,AS,PUD-->AS,0,M,< 40,1,2
PUD,AS,PUD-->AS,0,M,> 60,2,4
PUD,AS,PUD-->AS,0,M,40 to 60,2,3
PUD,AS,PUD-->AS,0,M,All Age,5,1
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,< 40,1,2
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,> 60,1,4
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,All Age,2,1
PUD,BloodLoss,PUD-->BloodLoss,0,F,< 40,1,2
PUD,BloodLoss,PUD-->BloodLoss,0,F,All Age,1,1
PUD,BloodLoss,PUD-->BloodLoss,0,M,> 60,1,4
PUD,BloodLoss,PUD-->BloodLoss,0,M,All Age,1,1
PUD,BP,PUD-->BP,0,All Sex,< 40,3,2
PUD,BP,PUD-->BP,0,All Sex,> 60,8,4
PUD,BP,PUD-->BP,0,All Sex,40 to 60,4,3
PUD,BP,PUD-->BP,0,All Sex,All Age,15,1
PUD,BP,PUD-->BP,0,F,< 40,3,2
PUD,BP,PUD-->BP,0,F,> 60,4,4
PUD,BP,PUD-->BP,0,F,40 to 60,2,3
PUD,BP,PUD-->BP,0,F,All Age,9,1
PUD,BP,PUD-->BP,0,M,> 60,4,4
PUD,BP,PUD-->BP,0,M,40 to 60,2,3
PUD,BP,PUD-->BP,0,M,All Age,6,1
PUD,C,PUD-->C,0,All Sex,< 40,5,2
PUD,C,PUD-->C,0,All Sex,> 60,58,4
PUD,C,PUD-->C,0,All Sex,40 to 60,16,3
PUD,C,PUD-->C,0,All Sex,All Age,79,1
PUD,C,PUD-->C,0,F,< 40,3,2
PUD,C,PUD-->C,0,F,> 60,26,4
PUD,C,PUD-->C,0,F,40 to 60,11,3
PUD,C,PUD-->C,0,F,All Age,40,1
PUD,C,PUD-->C,0,M,< 40,2,2
PUD,C,PUD-->C,0,M,> 60,32,4
PUD,C,PUD-->C,0,M,40 to 60,5,3
PUD,C,PUD-->C,0,M,All Age,39,1
PUD,CKD,PUD-->CKD,0,All Sex,> 60,30,4
PUD,CKD,PUD-->CKD,0,All Sex,40 to 60,6,3
PUD,CKD,PUD-->CKD,0,All Sex,All Age,36,1
PUD,CKD,PUD-->CKD,0,F,> 60,11,4
PUD,CKD,PUD-->CKD,0,F,40 to 60,6,3
PUD,CKD,PUD-->CKD,0,F,All Age,17,1
PUD,CKD,PUD-->CKD,0,M,> 60,19,4
PUD,CKD,PUD-->CKD,0,M,All Age,19,1
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,< 40,1,2
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,> 60,14,4
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,40 to 60,1,3
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,All Age,16,1
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,< 40,1,2
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,> 60,8,4
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,40 to 60,1,3
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,All Age,10,1
PUD,Coagulopathy,PUD-->Coagulopathy,0,M,> 60,6,4
PUD,Coagulopathy,PUD-->Coagulopathy,0,M,All Age,6,1
PUD,COPD,PUD-->COPD,0,All Sex,> 60,14,4
PUD,COPD,PUD-->COPD,0,All Sex,All Age,14,1
PUD,COPD,PUD-->COPD,0,F,> 60,6,4
PUD,COPD,PUD-->COPD,0,F,All Age,6,1
PUD,COPD,PUD-->COPD,0,M,> 60,8,4
PUD,COPD,PUD-->COPD,0,M,All Age,8,1
PUD,CVD,PUD-->CVD,0,All Sex,< 40,5,2
PUD,CVD,PUD-->CVD,0,All Sex,> 60,95,4
PUD,CVD,PUD-->CVD,0,All Sex,40 to 60,28,3
PUD,CVD,PUD-->CVD,0,All Sex,All Age,128,1
PUD,CVD,PUD-->CVD,0,F,< 40,1,2
PUD,CVD,PUD-->CVD,0,F,> 60,43,4
PUD,CVD,PUD-->CVD,0,F,40 to 60,13,3
PUD,CVD,PUD-->CVD,0,F,All Age,57,1
PUD,CVD,PUD-->CVD,0,M,< 40,4,2
PUD,CVD,PUD-->CVD,0,M,> 60,52,4
PUD,CVD,PUD-->CVD,0,M,40 to 60,15,3
PUD,CVD,PUD-->CVD,0,M,All Age,71,1
PUD,D,PUD-->D,0,All Sex,< 40,2,2
PUD,D,PUD-->D,0,All Sex,> 60,39,4
PUD,D,PUD-->D,0,All Sex,40 to 60,11,3
PUD,D,PUD-->D,0,All Sex,All Age,52,1
PUD,D,PUD-->D,0,F,< 40,1,2
PUD,D,PUD-->D,0,F,> 60,15,4
PUD,D,PUD-->D,0,F,40 to 60,5,3
PUD,D,PUD-->D,0,F,All Age,21,1
PUD,D,PUD-->D,0,M,< 40,1,2
PUD,D,PUD-->D,0,M,> 60,24,4
PUD,D,PUD-->D,0,M,40 to 60,6,3
PUD,D,PUD-->D,0,M,All Age,31,1
PUD,Drugs,PUD-->Drugs,0,All Sex,< 40,2,2
PUD,Drugs,PUD-->Drugs,0,All Sex,All Age,2,1
PUD,Drugs,PUD-->Drugs,0,F,< 40,2,2
PUD,Drugs,PUD-->Drugs,0,F,All Age,2,1
PUD,FluidsLytes,PUD-->FluidsLytes,0,All Sex,< 40,1,2
PUD,FluidsLytes,PUD-->FluidsLytes,0,All Sex,> 60,43,4
PUD,FluidsLytes,PUD-->FluidsLytes,0,All Sex,40 to 60,9,3
PUD,FluidsLytes,PUD-->FluidsLytes,0,All Sex,All Age,53,1
PUD,FluidsLytes,PUD-->FluidsLytes,0,F,< 40,1,2
PUD,FluidsLytes,PUD-->FluidsLytes,0,F,> 60,23,4
PUD,FluidsLytes,PUD-->FluidsLytes,0,F,40 to 60,8,3
PUD,FluidsLytes,PUD-->FluidsLytes,0,F,All Age,32,1
PUD,FluidsLytes,PUD-->FluidsLytes,0,M,> 60,20,4
PUD,FluidsLytes,PUD-->FluidsLytes,0,M,40 to 60,1,3
PUD,FluidsLytes,PUD-->FluidsLytes,0,M,All Age,21,1
PUD,G,PUD-->G,0,All Sex,> 60,6,4
PUD,G,PUD-->G,0,All Sex,All Age,6,1
PUD,G,PUD-->G,0,M,> 60,6,4
PUD,G,PUD-->G,0,M,All Age,6,1
PUD,Hypothyroid,PUD-->Hypothyroid,0,All Sex,> 60,11,4
PUD,Hypothyroid,PUD-->Hypothyroid,0,All Sex,All Age,11,1
PUD,Hypothyroid,PUD-->Hypothyroid,0,F,> 60,11,4
PUD,Hypothyroid,PUD-->Hypothyroid,0,F,All Age,11,1
PUD,Liver,PUD-->Liver,0,All Sex,> 60,9,4
PUD,Liver,PUD-->Liver,0,All Sex,40 to 60,14,3
PUD,Liver,PUD-->Liver,0,All Sex,All Age,23,1
PUD,Liver,PUD-->Liver,0,F,> 60,1,4
PUD,Liver,PUD-->Liver,0,F,40 to 60,12,3
PUD,Liver,PUD-->Liver,0,F,All Age,13,1
PUD,Liver,PUD-->Liver,0,M,> 60,8,4
PUD,Liver,PUD-->Liver,0,M,40 to 60,2,3
PUD,Liver,PUD-->Liver,0,M,All Age,10,1
PUD,MHC,PUD-->MHC,0,All Sex,< 40,6,2
PUD,MHC,PUD-->MHC,0,All Sex,> 60,10,4
PUD,MHC,PUD-->MHC,0,All Sex,40 to 60,3,3
PUD,MHC,PUD-->MHC,0,All Sex,All Age,19,1
PUD,MHC,PUD-->MHC,0,F,< 40,4,2
PUD,MHC,PUD-->MHC,0,F,> 60,8,4
PUD,MHC,PUD-->MHC,0,F,All Age,12,1
PUD,MHC,PUD-->MHC,0,M,< 40,2,2
PUD,MHC,PUD-->MHC,0,M,> 60,2,4
PUD,MHC,PUD-->MHC,0,M,40 to 60,3,3
PUD,MHC,PUD-->MHC,0,M,All Age,7,1
PUD,NeuroOther,PUD-->NeuroOther,0,All Sex,> 60,7,4
PUD,NeuroOther,PUD-->NeuroOther,0,All Sex,All Age,7,1
PUD,NeuroOther,PUD-->NeuroOther,0,F,> 60,1,4
PUD,NeuroOther,PUD-->NeuroOther,0,F,All Age,1,1
PUD,NeuroOther,PUD-->NeuroOther,0,M,> 60,6,4
PUD,NeuroOther,PUD-->NeuroOther,0,M,All Age,6,1
PUD,Obesity,PUD-->Obesity,0,All Sex,< 40,2,2
PUD,Obesity,PUD-->Obesity,0,All Sex,40 to 60,2,3
PUD,Obesity,PUD-->Obesity,0,All Sex,All Age,4,1
PUD,Obesity,PUD-->Obesity,0,F,< 40,2,2
PUD,Obesity,PUD-->Obesity,0,F,All Age,2,1
PUD,Obesity,PUD-->Obesity,0,M,40 to 60,2,3
PUD,Obesity,PUD-->Obesity,0,M,All Age,2,1
PUD,Osteo,PUD-->Osteo,0,All Sex,> 60,13,4
PUD,Osteo,PUD-->Osteo,0,All Sex,40 to 60,2,3
PUD,Osteo,PUD-->Osteo,0,All Sex,All Age,15,1
PUD,Osteo,PUD-->Osteo,0,F,> 60,9,4
PUD,Osteo,PUD-->Osteo,0,F,40 to 60,1,3
PUD,Osteo,PUD-->Osteo,0,F,All Age,10,1
PUD,Osteo,PUD-->Osteo,0,M,> 60,4,4
PUD,Osteo,PUD-->Osteo,0,M,40 to 60,1,3
PUD,Osteo,PUD-->Osteo,0,M,All Age,5,1
PUD,Paralysis,PUD-->Paralysis,0,All Sex,> 60,1,4
PUD,Paralysis,PUD-->Paralysis,0,All Sex,All Age,1,1
PUD,Paralysis,PUD-->Paralysis,0,F,> 60,1,4
PUD,Paralysis,PUD-->Paralysis,0,F,All Age,1,1
PUD,WeightLoss,PUD-->WeightLoss,0,All Sex,> 60,30,4
PUD,WeightLoss,PUD-->WeightLoss,0,All Sex,All Age,30,1
PUD,WeightLoss,PUD-->WeightLoss,0,F,> 60,25,4
PUD,WeightLoss,PUD-->WeightLoss,0,F,All Age,25,1
PUD,WeightLoss,PUD-->WeightLoss,0,M,> 60,5,4
PUD,WeightLoss,PUD-->WeightLoss,0,M,All Age,5,1
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,All Sex,< 40,1,2
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,All Sex,> 60,20,4
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,All Sex,40 to 60,29,3
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,All Sex,All Age,50,1
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,F,> 60,2,4
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,F,40 to 60,12,3
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,F,All Age,14,1
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,M,< 40,1,2
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,M,> 60,18,4
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,M,40 to 60,17,3
WeightLoss,Alcohol,WeightLoss-->Alcohol,0,M,All Age,36,1
WeightLoss,Anemia,WeightLoss-->Anemia,0,All Sex,< 40,6,2
WeightLoss,Anemia,WeightLoss-->Anemia,0,All Sex,> 60,80,4
WeightLoss,Anemia,WeightLoss-->Anemia,0,All Sex,40 to 60,17,3
WeightLoss,Anemia,WeightLoss-->Anemia,0,All Sex,All Age,103,1
WeightLoss,Anemia,WeightLoss-->Anemia,0,F,< 40,6,2
WeightLoss,Anemia,WeightLoss-->Anemia,0,F,> 60,14,4
WeightLoss,Anemia,WeightLoss-->Anemia,0,F,40 to 60,7,3
WeightLoss,Anemia,WeightLoss-->Anemia,0,F,All Age,27,1
WeightLoss,Anemia,WeightLoss-->Anemia,0,M,> 60,66,4
WeightLoss,Anemia,WeightLoss-->Anemia,0,M,40 to 60,10,3
WeightLoss,Anemia,WeightLoss-->Anemia,0,M,All Age,76,1
