cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,link_label,d_type_order
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Unlikely,1,Prob: 0.83% | p: 0,2
WeightLoss,Coagulopathy,WeightLoss-->Coagulopathy,0,M,All Age,48,1,overall,539,34382,63.788497217068645,122.98907293230812,0.14,3,0.003,Very Likely,3,Prob: 0.14% | p: 0.003,2
WeightLoss,Coagulopathy,WeightLoss-->Coagulopathy,0,M,All Age,48,1,from,23,1374,59.73913043478261,75.61398222749807,3.49,0.7,0.464,Neutral,2,Prob: 3.49% | p: 0.464,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,< 40,4,2,overall,383,4681,12.221932114882506,19.439538147229193,0.09,8.3,0,Very Likely,3,Prob: 0.09% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,< 40,4,2,from,17,162,9.529411764705882,12.298971740855125,2.47,1.9,0.082,Neutral,2,Prob: 2.47% | p: 0.082,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,> 60,134,4,overall,547,49908,91.23948811700183,169.02142194170352,0.27,-5.9,0,Very Unlikely,1,Prob: 0.27% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,> 60,134,4,from,22,2177,98.95454545454545,117.8528045902326,6.16,-1.4,0.178,Neutral,2,Prob: 6.16% | p: 0.178,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,40 to 60,16,3,overall,489,14713,30.0879345603272,52.87491461865575,0.11,5.9,0,Very Likely,3,Prob: 0.11% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,40 to 60,16,3,from,20,425,21.25,22.444961924438047,3.76,1,0.309,Neutral,2,Prob: 3.76% | p: 0.309,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,All Age,154,1,overall,577,69302,120.10745233968804,216.3153776332515,0.22,-3.8,0,Very Unlikely,1,Prob: 0.22% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,All Sex,All Age,154,1,from,23,2764,120.17391304347827,142.63228379103603,5.57,-1.1,0.268,Neutral,2,Prob: 5.57% | p: 0.268,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,< 40,4,2,overall,335,3002,8.961194029850747,12.76790694169646,0.13,7.1,0,Very Likely,3,Prob: 0.13% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,< 40,4,2,from,15,119,7.933333333333334,8.622782668743364,3.36,1.8,0.099,Neutral,2,Prob: 3.36% | p: 0.099,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,> 60,69,4,overall,508,24451,48.131889763779526,84.94760147771233,0.28,-5.5,0,Very Unlikely,1,Prob: 0.28% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,> 60,69,4,from,22,1055,47.95454545454545,56.559683834846844,6.54,-1.7,0.096,Neutral,2,Prob: 6.54% | p: 0.096,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,40 to 60,9,3,overall,424,7467,17.610849056603772,24.472534423744737,0.12,7.2,0,Very Likely,3,Prob: 0.12% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,40 to 60,9,3,from,20,216,10.8,13.559226806088443,4.17,0.6,0.56,Neutral,2,Prob: 4.17% | p: 0.56,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,All Age,82,1,overall,546,34920,63.956043956043956,105.21942947740376,0.23,-4,0,Very Unlikely,1,Prob: 0.23% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,F,All Age,82,1,from,23,1390,60.43478260869565,70.17758388996027,5.9,-1.5,0.155,Neutral,2,Prob: 5.9% | p: 0.155,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,> 60,65,4,overall,493,25457,51.6369168356998,96.7984034517098,0.26,-3.1,0.002,Very Unlikely,1,Prob: 0.26% | p: 0.002,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,> 60,65,4,from,21,1122,53.42857142857143,64.16507728396454,5.79,-0.8,0.418,Neutral,2,Prob: 5.79% | p: 0.418,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,40 to 60,7,3,overall,424,7246,17.089622641509433,32.90305964703321,0.1,6.3,0,Very Likely,3,Prob: 0.1% | p: 0,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,40 to 60,7,3,from,18,209,11.61111111111111,11.014102665053557,3.35,1.8,0.094,Neutral,2,Prob: 3.35% | p: 0.094,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,All Age,72,1,overall,539,34382,63.788497217068645,122.98907293230812,0.21,-1.6,0.122,Neutral,2,Prob: 0.21% | p: 0.122,2
WeightLoss,COPD,WeightLoss-->COPD,0,M,All Age,72,1,from,23,1374,59.73913043478261,75.61398222749807,5.24,-0.8,0.445,Neutral,2,Prob: 5.24% | p: 0.445,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,< 40,3,2,overall,383,4681,12.221932114882506,19.439538147229193,0.06,9.3,0,Very Likely,3,Prob: 0.06% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,< 40,3,2,from,17,162,9.529411764705882,12.298971740855125,1.85,2.2,0.044,Very Likely,3,Prob: 1.85% | p: 0.044,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,> 60,334,4,overall,547,49908,91.23948811700183,169.02142194170352,0.67,-33.6,0,Very Unlikely,1,Prob: 0.67% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,> 60,334,4,from,22,2177,98.95454545454545,117.8528045902326,15.34,-9.4,0,Very Unlikely,1,Prob: 15.34% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,40 to 60,29,3,overall,489,14713,30.0879345603272,52.87491461865575,0.2,0.5,0.649,Neutral,2,Prob: 0.2% | p: 0.649,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,40 to 60,29,3,from,20,425,21.25,22.444961924438047,6.82,-1.5,0.139,Neutral,2,Prob: 6.82% | p: 0.139,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,All Age,366,1,overall,577,69302,120.10745233968804,216.3153776332515,0.53,-27.3,0,Very Unlikely,1,Prob: 0.53% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,All Sex,All Age,366,1,from,23,2764,120.17391304347827,142.63228379103603,13.24,-8.3,0,Very Unlikely,1,Prob: 13.24% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,< 40,2,2,overall,335,3002,8.961194029850747,12.76790694169646,0.07,10,0,Very Likely,3,Prob: 0.07% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,< 40,2,2,from,15,119,7.933333333333334,8.622782668743364,1.68,2.7,0.018,Very Likely,3,Prob: 1.68% | p: 0.018,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,> 60,173,4,overall,508,24451,48.131889763779526,84.94760147771233,0.71,-33.1,0,Very Unlikely,1,Prob: 0.71% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,> 60,173,4,from,22,1055,47.95454545454545,56.559683834846844,16.4,-10.4,0,Very Unlikely,1,Prob: 16.4% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,40 to 60,11,3,overall,424,7467,17.610849056603772,24.472534423744737,0.15,5.6,0,Very Likely,3,Prob: 0.15% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,40 to 60,11,3,from,20,216,10.8,13.559226806088443,5.09,-0.1,0.948,Neutral,2,Prob: 5.09% | p: 0.948,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,All Age,186,1,overall,546,34920,63.956043956043956,105.21942947740376,0.53,-27.1,0,Very Unlikely,1,Prob: 0.53% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,F,All Age,186,1,from,23,1390,60.43478260869565,70.17758388996027,13.38,-8.6,0,Very Unlikely,1,Prob: 13.38% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,< 40,1,2,overall,262,1679,6.408396946564886,9.638941915573069,0.06,9.1,0,Very Likely,3,Prob: 0.06% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,< 40,1,2,from,12,43,3.5833333333333335,4.962739956796837,2.33,1.8,0.099,Neutral,2,Prob: 2.33% | p: 0.099,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,> 60,161,4,overall,493,25457,51.6369168356998,96.7984034517098,0.63,-25.1,0,Very Unlikely,1,Prob: 0.63% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,> 60,161,4,from,21,1122,53.42857142857143,64.16507728396454,14.35,-7.7,0,Very Unlikely,1,Prob: 14.35% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,40 to 60,18,3,overall,424,7246,17.089622641509433,32.90305964703321,0.25,-0.6,0.569,Neutral,2,Prob: 0.25% | p: 0.569,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,40 to 60,18,3,from,18,209,11.61111111111111,11.014102665053557,8.61,-2.5,0.025,Very Unlikely,1,Prob: 8.61% | p: 0.025,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,All Age,180,1,overall,539,34382,63.788497217068645,122.98907293230812,0.52,-21.9,0,Very Unlikely,1,Prob: 0.52% | p: 0,2
WeightLoss,CVD,WeightLoss-->CVD,0,M,All Age,180,1,from,23,1374,59.73913043478261,75.61398222749807,13.1,-7.6,0,Very Unlikely,1,Prob: 13.1% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,All Sex,< 40,12,2,overall,383,4681,12.221932114882506,19.439538147229193,0.26,0.2,0.823,Neutral,2,Prob: 0.26% | p: 0.823,2
WeightLoss,D,WeightLoss-->D,0,All Sex,< 40,12,2,from,17,162,9.529411764705882,12.298971740855125,7.41,-0.8,0.42,Neutral,2,Prob: 7.41% | p: 0.42,2
WeightLoss,D,WeightLoss-->D,0,All Sex,> 60,114,4,overall,547,49908,91.23948811700183,169.02142194170352,0.23,-3.1,0.002,Very Unlikely,1,Prob: 0.23% | p: 0.002,2
WeightLoss,D,WeightLoss-->D,0,All Sex,> 60,114,4,from,22,2177,98.95454545454545,117.8528045902326,5.24,-0.6,0.556,Neutral,2,Prob: 5.24% | p: 0.556,2
WeightLoss,D,WeightLoss-->D,0,All Sex,40 to 60,28,3,overall,489,14713,30.0879345603272,52.87491461865575,0.19,0.9,0.383,Neutral,2,Prob: 0.19% | p: 0.383,2
WeightLoss,D,WeightLoss-->D,0,All Sex,40 to 60,28,3,from,20,425,21.25,22.444961924438047,6.59,-1.3,0.194,Neutral,2,Prob: 6.59% | p: 0.194,2
WeightLoss,D,WeightLoss-->D,0,All Sex,All Age,154,1,overall,577,69302,120.10745233968804,216.3153776332515,0.22,-3.8,0,Very Unlikely,1,Prob: 0.22% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,All Sex,All Age,154,1,from,23,2764,120.17391304347827,142.63228379103603,5.57,-1.1,0.268,Neutral,2,Prob: 5.57% | p: 0.268,2
WeightLoss,D,WeightLoss-->D,0,F,< 40,4,2,overall,335,3002,8.961194029850747,12.76790694169646,0.13,7.1,0,Very Likely,3,Prob: 0.13% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,F,< 40,4,2,from,15,119,7.933333333333334,8.622782668743364,3.36,1.8,0.099,Neutral,2,Prob: 3.36% | p: 0.099,2
WeightLoss,D,WeightLoss-->D,0,F,> 60,34,4,overall,508,24451,48.131889763779526,84.94760147771233,0.14,3.7,0,Very Likely,3,Prob: 0.14% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,F,> 60,34,4,from,22,1055,47.95454545454545,56.559683834846844,3.22,1.2,0.26,Neutral,2,Prob: 3.22% | p: 0.26,2
WeightLoss,D,WeightLoss-->D,0,F,40 to 60,8,3,overall,424,7467,17.610849056603772,24.472534423744737,0.11,8.1,0,Very Likely,3,Prob: 0.11% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,F,40 to 60,8,3,from,20,216,10.8,13.559226806088443,3.7,0.9,0.367,Neutral,2,Prob: 3.7% | p: 0.367,2
WeightLoss,D,WeightLoss-->D,0,F,All Age,46,1,overall,546,34920,63.956043956043956,105.21942947740376,0.13,4,0,Very Likely,3,Prob: 0.13% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,F,All Age,46,1,from,23,1390,60.43478260869565,70.17758388996027,3.31,1,0.335,Neutral,2,Prob: 3.31% | p: 0.335,2
WeightLoss,D,WeightLoss-->D,0,M,< 40,8,2,overall,262,1679,6.408396946564886,9.638941915573069,0.48,-2.7,0.008,Very Unlikely,1,Prob: 0.48% | p: 0.008,2
WeightLoss,D,WeightLoss-->D,0,M,< 40,8,2,from,12,43,3.5833333333333335,4.962739956796837,18.6,-3.1,0.01,Very Unlikely,1,Prob: 18.6% | p: 0.01,2
WeightLoss,D,WeightLoss-->D,0,M,> 60,80,4,overall,493,25457,51.6369168356998,96.7984034517098,0.31,-6.5,0,Very Unlikely,1,Prob: 0.31% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,M,> 60,80,4,from,21,1122,53.42857142857143,64.16507728396454,7.13,-1.9,0.072,Neutral,2,Prob: 7.13% | p: 0.072,2
WeightLoss,D,WeightLoss-->D,0,M,40 to 60,20,3,overall,424,7246,17.089622641509433,32.90305964703321,0.28,-1.8,0.069,Neutral,2,Prob: 0.28% | p: 0.069,2
WeightLoss,D,WeightLoss-->D,0,M,40 to 60,20,3,from,18,209,11.61111111111111,11.014102665053557,9.57,-3.2,0.005,Very Unlikely,1,Prob: 9.57% | p: 0.005,2
WeightLoss,D,WeightLoss-->D,0,M,All Age,108,1,overall,539,34382,63.788497217068645,122.98907293230812,0.31,-8.3,0,Very Unlikely,1,Prob: 0.31% | p: 0,2
WeightLoss,D,WeightLoss-->D,0,M,All Age,108,1,from,23,1374,59.73913043478261,75.61398222749807,7.86,-3.1,0.006,Very Unlikely,1,Prob: 7.86% | p: 0.006,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,< 40,8,2,overall,383,4681,12.221932114882506,19.439538147229193,0.17,4.3,0,Very Likely,3,Prob: 0.17% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,< 40,8,2,from,17,162,9.529411764705882,12.298971740855125,4.94,0.5,0.615,Neutral,2,Prob: 4.94% | p: 0.615,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,> 60,6,4,overall,547,49908,91.23948811700183,169.02142194170352,0.01,11.8,0,Very Likely,3,Prob: 0.01% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,> 60,6,4,from,22,2177,98.95454545454545,117.8528045902326,0.28,3.7,0.001,Very Likely,3,Prob: 0.28% | p: 0.001,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,40 to 60,8,3,overall,489,14713,30.0879345603272,52.87491461865575,0.05,9.2,0,Very Likely,3,Prob: 0.05% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,40 to 60,8,3,from,20,425,21.25,22.444961924438047,1.88,2.6,0.016,Very Likely,3,Prob: 1.88% | p: 0.016,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,All Age,22,1,overall,577,69302,120.10745233968804,216.3153776332515,0.03,10.9,0,Very Likely,3,Prob: 0.03% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,All Sex,All Age,22,1,from,23,2764,120.17391304347827,142.63228379103603,0.8,3.3,0.003,Very Likely,3,Prob: 0.8% | p: 0.003,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,< 40,6,2,overall,335,3002,8.961194029850747,12.76790694169646,0.2,4.2,0,Very Likely,3,Prob: 0.2% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,< 40,6,2,from,15,119,7.933333333333334,8.622782668743364,5.04,0.9,0.4,Neutral,2,Prob: 5.04% | p: 0.4,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,> 60,6,4,overall,508,24451,48.131889763779526,84.94760147771233,0.02,11.2,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,> 60,6,4,from,22,1055,47.95454545454545,56.559683834846844,0.57,3.5,0.002,Very Likely,3,Prob: 0.57% | p: 0.002,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,40 to 60,2,3,overall,424,7467,17.610849056603772,24.472534423744737,0.03,13.1,0,Very Likely,3,Prob: 0.03% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,40 to 60,2,3,from,20,216,10.8,13.559226806088443,0.93,2.9,0.009,Very Likely,3,Prob: 0.93% | p: 0.009,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,All Age,14,1,overall,546,34920,63.956043956043956,105.21942947740376,0.04,11.1,0,Very Likely,3,Prob: 0.04% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,F,All Age,14,1,from,23,1390,60.43478260869565,70.17758388996027,1.01,3.2,0.004,Very Likely,3,Prob: 1.01% | p: 0.004,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,< 40,2,2,overall,262,1679,6.408396946564886,9.638941915573069,0.12,7.4,0,Very Likely,3,Prob: 0.12% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,< 40,2,2,from,12,43,3.5833333333333335,4.962739956796837,4.65,1.1,0.293,Neutral,2,Prob: 4.65% | p: 0.293,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,40 to 60,6,3,overall,424,7246,17.089622641509433,32.90305964703321,0.08,6.9,0,Very Likely,3,Prob: 0.08% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,40 to 60,6,3,from,18,209,11.61111111111111,11.014102665053557,2.87,2.2,0.045,Very Likely,3,Prob: 2.87% | p: 0.045,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,All Age,8,1,overall,539,34382,63.788497217068645,122.98907293230812,0.02,10.5,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,Drugs,WeightLoss-->Drugs,0,M,All Age,8,1,from,23,1374,59.73913043478261,75.61398222749807,0.58,3.3,0.003,Very Likely,3,Prob: 0.58% | p: 0.003,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,< 40,52,2,overall,383,4681,12.221932114882506,19.439538147229193,1.11,-40,0,Very Unlikely,1,Prob: 1.11% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,< 40,52,2,from,17,162,9.529411764705882,12.298971740855125,32.1,-14.2,0,Very Unlikely,1,Prob: 32.1% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,> 60,457,4,overall,547,49908,91.23948811700183,169.02142194170352,0.92,-50.6,0,Very Unlikely,1,Prob: 0.92% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,> 60,457,4,from,22,2177,98.95454545454545,117.8528045902326,20.99,-14.2,0,Very Unlikely,1,Prob: 20.99% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,40 to 60,87,3,overall,489,14713,30.0879345603272,52.87491461865575,0.59,-23.8,0,Very Unlikely,1,Prob: 0.59% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,40 to 60,87,3,from,20,425,21.25,22.444961924438047,20.47,-13.1,0,Very Unlikely,1,Prob: 20.47% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,All Age,596,1,overall,577,69302,120.10745233968804,216.3153776332515,0.86,-52.8,0,Very Unlikely,1,Prob: 0.86% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,All Sex,All Age,596,1,from,23,2764,120.17391304347827,142.63228379103603,21.56,-16,0,Very Unlikely,1,Prob: 21.56% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,< 40,34,2,overall,335,3002,8.961194029850747,12.76790694169646,1.13,-35.9,0,Very Unlikely,1,Prob: 1.13% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,< 40,34,2,from,15,119,7.933333333333334,8.622782668743364,28.57,-11.7,0,Very Unlikely,1,Prob: 28.57% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,> 60,214,4,overall,508,24451,48.131889763779526,84.94760147771233,0.88,-44,0,Very Unlikely,1,Prob: 0.88% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,> 60,214,4,from,22,1055,47.95454545454545,56.559683834846844,20.28,-13.8,0,Very Unlikely,1,Prob: 20.28% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,40 to 60,47,3,overall,424,7467,17.610849056603772,24.472534423744737,0.63,-24.7,0,Very Unlikely,1,Prob: 0.63% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,40 to 60,47,3,from,20,216,10.8,13.559226806088443,21.76,-11.9,0,Very Unlikely,1,Prob: 21.76% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,All Age,295,1,overall,546,34920,63.956043956043956,105.21942947740376,0.84,-51.3,0,Very Unlikely,1,Prob: 0.84% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,F,All Age,295,1,from,23,1390,60.43478260869565,70.17758388996027,21.22,-16,0,Very Unlikely,1,Prob: 21.22% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,< 40,18,2,overall,262,1679,6.408396946564886,9.638941915573069,1.07,-19.5,0,Very Unlikely,1,Prob: 1.07% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,< 40,18,2,from,12,43,3.5833333333333335,4.962739956796837,41.86,-10.1,0,Very Unlikely,1,Prob: 41.86% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,> 60,243,4,overall,493,25457,51.6369168356998,96.7984034517098,0.95,-43.9,0,Very Unlikely,1,Prob: 0.95% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,> 60,243,4,from,21,1122,53.42857142857143,64.16507728396454,21.66,-13.5,0,Very Unlikely,1,Prob: 21.66% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,40 to 60,40,3,overall,424,7246,17.089622641509433,32.90305964703321,0.55,-14.3,0,Very Unlikely,1,Prob: 0.55% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,40 to 60,40,3,from,18,209,11.61111111111111,11.014102665053557,19.14,-10.9,0,Very Unlikely,1,Prob: 19.14% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,All Age,301,1,overall,539,34382,63.788497217068645,122.98907293230812,0.88,-44.8,0,Very Unlikely,1,Prob: 0.88% | p: 0,2
WeightLoss,FluidsLytes,WeightLoss-->FluidsLytes,0,M,All Age,301,1,from,23,1374,59.73913043478261,75.61398222749807,21.91,-15.3,0,Very Unlikely,1,Prob: 21.91% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,All Sex,> 60,10,4,overall,547,49908,91.23948811700183,169.02142194170352,0.02,11.2,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,All Sex,> 60,10,4,from,22,2177,98.95454545454545,117.8528045902326,0.46,3.5,0.002,Very Likely,3,Prob: 0.46% | p: 0.002,2
WeightLoss,G,WeightLoss-->G,0,All Sex,All Age,10,1,overall,577,69302,120.10745233968804,216.3153776332515,0.01,12.2,0,Very Likely,3,Prob: 0.01% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,All Sex,All Age,10,1,from,23,2764,120.17391304347827,142.63228379103603,0.36,3.7,0.001,Very Likely,3,Prob: 0.36% | p: 0.001,2
WeightLoss,G,WeightLoss-->G,0,F,> 60,4,4,overall,508,24451,48.131889763779526,84.94760147771233,0.02,11.7,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,F,> 60,4,4,from,22,1055,47.95454545454545,56.559683834846844,0.38,3.6,0.002,Very Likely,3,Prob: 0.38% | p: 0.002,2
WeightLoss,G,WeightLoss-->G,0,F,All Age,4,1,overall,546,34920,63.956043956043956,105.21942947740376,0.01,13.3,0,Very Likely,3,Prob: 0.01% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,F,All Age,4,1,from,23,1390,60.43478260869565,70.17758388996027,0.29,3.9,0.001,Very Likely,3,Prob: 0.29% | p: 0.001,2
WeightLoss,G,WeightLoss-->G,0,M,> 60,6,4,overall,493,25457,51.6369168356998,96.7984034517098,0.02,10.5,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,M,> 60,6,4,from,21,1122,53.42857142857143,64.16507728396454,0.53,3.4,0.003,Very Likely,3,Prob: 0.53% | p: 0.003,2
WeightLoss,G,WeightLoss-->G,0,M,All Age,6,1,overall,539,34382,63.788497217068645,122.98907293230812,0.02,10.9,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,G,WeightLoss-->G,0,M,All Age,6,1,from,23,1374,59.73913043478261,75.61398222749807,0.44,3.4,0.003,Very Likely,3,Prob: 0.44% | p: 0.003,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,< 40,2,2,overall,383,4681,12.221932114882506,19.439538147229193,0.04,10.3,0,Very Likely,3,Prob: 0.04% | p: 0,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,< 40,2,2,from,17,162,9.529411764705882,12.298971740855125,1.23,2.5,0.023,Very Likely,3,Prob: 1.23% | p: 0.023,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,> 60,9,4,overall,547,49908,91.23948811700183,169.02142194170352,0.02,11.4,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,> 60,9,4,from,22,2177,98.95454545454545,117.8528045902326,0.41,3.6,0.002,Very Likely,3,Prob: 0.41% | p: 0.002,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,All Age,11,1,overall,577,69302,120.10745233968804,216.3153776332515,0.02,12.1,0,Very Likely,3,Prob: 0.02% | p: 0,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,All Sex,All Age,11,1,from,23,2764,120.17391304347827,142.63228379103603,0.4,3.7,0.001,Very Likely,3,Prob: 0.4% | p: 0.001,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,F,< 40,2,2,overall,335,3002,8.961194029850747,12.76790694169646,0.07,10,0,Very Likely,3,Prob: 0.07% | p: 0,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,F,< 40,2,2,from,15,119,7.933333333333334,8.622782668743364,1.68,2.7,0.018,Very Likely,3,Prob: 1.68% | p: 0.018,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,F,> 60,8,4,overall,508,24451,48.131889763779526,84.94760147771233,0.03,10.6,0,Very Likely,3,Prob: 0.03% | p: 0,2
WeightLoss,Hypothyroid,WeightLoss-->Hypothyroid,0,F,> 60,8,4,from,22,1055,47.95454545454545,56.559683834846844,0.76,3.3,0.003,Very Likely,3,Prob: 0.76% | p: 0.003,2
