from,to,width,color,title,gender,age_group,develop_year,is_significant,cd_from_to,significance,symbol,width_color
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.628 --</p>,All Sex,< 40,Within 2 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.637 --</p>,All Sex,< 40,Within 5 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.619 --</p>,All Sex,< 40,Within 10 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.566 --</p>,All Sex,< 40,All Years,0,D-->C,Not Significant,--,a
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.002 **</p>,All Sex,> 60,Within 2 years,1,D-->C,Very Significant,**,c
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,Within 5 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,Within 10 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,All Sex,> 60,All Years,1,D-->C,Extremely Significant,***,d
D,C,1.5,#F4A582,<p><b>D-->C</b></p><p>P value: 0.016 *</p>,All Sex,40 to 60,Within 2 years,1,D-->C,Significant,*,b
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.010 **</p>,All Sex,40 to 60,Within 5 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.006 **</p>,All Sex,40 to 60,Within 10 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.007 **</p>,All Sex,40 to 60,All Years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.002 **</p>,All Sex,All Age,Within 2 years,1,D-->C,Very Significant,**,c
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,All Sex,All Age,Within 5 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,All Sex,All Age,Within 10 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,All Sex,All Age,All Years,1,D-->C,Extremely Significant,***,d
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.661 --</p>,F,< 40,Within 2 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.671 --</p>,F,< 40,Within 5 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.643 --</p>,F,< 40,Within 10 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.622 --</p>,F,< 40,All Years,0,D-->C,Not Significant,--,a
D,C,1.5,#F4A582,<p><b>D-->C</b></p><p>P value: 0.013 *</p>,F,> 60,Within 2 years,1,D-->C,Significant,*,b
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.010 **</p>,F,> 60,Within 5 years,1,D-->C,Very Significant,**,c
D,C,1.5,#F4A582,<p><b>D-->C</b></p><p>P value: 0.011 *</p>,F,> 60,Within 10 years,1,D-->C,Significant,*,b
D,C,1.5,#F4A582,<p><b>D-->C</b></p><p>P value: 0.011 *</p>,F,> 60,All Years,1,D-->C,Significant,*,b
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.004 **</p>,F,40 to 60,Within 2 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.003 **</p>,F,40 to 60,Within 5 years,1,D-->C,Very Significant,**,c
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,F,40 to 60,Within 10 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,F,40 to 60,All Years,1,D-->C,Extremely Significant,***,d
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.006 **</p>,F,All Age,Within 2 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.005 **</p>,F,All Age,Within 5 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.004 **</p>,F,All Age,Within 10 years,1,D-->C,Very Significant,**,c
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.004 **</p>,F,All Age,All Years,1,D-->C,Very Significant,**,c
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.676 --</p>,M,< 40,Within 2 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.675 --</p>,M,< 40,Within 5 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.677 --</p>,M,< 40,Within 10 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.599 --</p>,M,< 40,All Years,0,D-->C,Not Significant,--,a
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.002 **</p>,M,> 60,Within 2 years,1,D-->C,Very Significant,**,c
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,M,> 60,Within 5 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,M,> 60,Within 10 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,M,> 60,All Years,1,D-->C,Extremely Significant,***,d
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.110 --</p>,M,40 to 60,Within 2 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.076 --</p>,M,40 to 60,Within 5 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.054 --</p>,M,40 to 60,Within 10 years,0,D-->C,Not Significant,--,a
D,C,1,#CA0020,<p><b>D-->C</b></p><p>P value: 0.073 --</p>,M,40 to 60,All Years,0,D-->C,Not Significant,--,a
D,C,3,#92C5DE,<p><b>D-->C</b></p><p>P value: 0.003 **</p>,M,All Age,Within 2 years,1,D-->C,Very Significant,**,c
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,M,All Age,Within 5 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.000 ***</p>,M,All Age,Within 10 years,1,D-->C,Extremely Significant,***,d
D,C,4.5,#0571B0,<p><b>D-->C</b></p><p>P value: 0.001 ***</p>,M,All Age,All Years,1,D-->C,Extremely Significant,***,d
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.419 --</p>,All Sex,> 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.354 --</p>,All Sex,> 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.357 --</p>,All Sex,> 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.366 --</p>,All Sex,> 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.678 --</p>,All Sex,40 to 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.660 --</p>,All Sex,40 to 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.653 --</p>,All Sex,40 to 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.655 --</p>,All Sex,40 to 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.473 --</p>,All Sex,All Age,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.416 --</p>,All Sex,All Age,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.418 --</p>,All Sex,All Age,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.431 --</p>,All Sex,All Age,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.554 --</p>,F,> 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.543 --</p>,F,> 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.540 --</p>,F,> 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.543 --</p>,F,> 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.733 --</p>,F,40 to 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.730 --</p>,F,40 to 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.711 --</p>,F,40 to 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.711 --</p>,F,40 to 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.586 --</p>,F,All Age,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.579 --</p>,F,All Age,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.574 --</p>,F,All Age,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.579 --</p>,F,All Age,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.349 --</p>,M,> 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.254 --</p>,M,> 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.261 --</p>,M,> 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.273 --</p>,M,> 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.673 --</p>,M,40 to 60,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.643 --</p>,M,40 to 60,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.644 --</p>,M,40 to 60,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.643 --</p>,M,40 to 60,All Years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.400 --</p>,M,All Age,Within 2 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.314 --</p>,M,All Age,Within 5 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.322 --</p>,M,All Age,Within 10 years,0,D-->COPD,Not Significant,--,a
D,COPD,1,#CA0020,<p><b>D-->COPD</b></p><p>P value: 0.339 --</p>,M,All Age,All Years,0,D-->COPD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.294 --</p>,All Sex,< 40,Within 2 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.257 --</p>,All Sex,< 40,Within 5 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.243 --</p>,All Sex,< 40,Within 10 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.224 --</p>,All Sex,< 40,All Years,0,D-->CVD,Not Significant,--,a
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,> 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,40 to 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,40 to 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,40 to 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,40 to 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,All Age,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,All Age,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,All Age,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,All Sex,All Age,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.361 --</p>,F,< 40,Within 2 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.323 --</p>,F,< 40,Within 5 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.297 --</p>,F,< 40,Within 10 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.265 --</p>,F,< 40,All Years,0,D-->CVD,Not Significant,--,a
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,> 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,> 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,> 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,> 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,40 to 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,40 to 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,40 to 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,40 to 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,All Age,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,All Age,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,All Age,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,F,All Age,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.395 --</p>,M,< 40,Within 2 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.361 --</p>,M,< 40,Within 5 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.363 --</p>,M,< 40,Within 10 years,0,D-->CVD,Not Significant,--,a
D,CVD,1,#CA0020,<p><b>D-->CVD</b></p><p>P value: 0.355 --</p>,M,< 40,All Years,0,D-->CVD,Not Significant,--,a
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,> 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,> 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,> 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,> 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,40 to 60,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,40 to 60,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,40 to 60,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,40 to 60,All Years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,All Age,Within 2 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,All Age,Within 5 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,All Age,Within 10 years,1,D-->CVD,Extremely Significant,***,d
D,CVD,4.5,#0571B0,<p><b>D-->CVD</b></p><p>P value: 0.000 ***</p>,M,All Age,All Years,1,D-->CVD,Extremely Significant,***,d
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.393 --</p>,All Sex,< 40,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.368 --</p>,All Sex,< 40,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.351 --</p>,All Sex,< 40,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.345 --</p>,All Sex,< 40,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.458 --</p>,All Sex,> 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.436 --</p>,All Sex,> 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.437 --</p>,All Sex,> 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.444 --</p>,All Sex,> 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.126 --</p>,All Sex,40 to 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.110 --</p>,All Sex,40 to 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.117 --</p>,All Sex,40 to 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.145 --</p>,All Sex,40 to 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.323 --</p>,All Sex,All Age,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.303 --</p>,All Sex,All Age,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.306 --</p>,All Sex,All Age,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.321 --</p>,All Sex,All Age,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.361 --</p>,F,< 40,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.323 --</p>,F,< 40,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.297 --</p>,F,< 40,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.318 --</p>,F,< 40,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.407 --</p>,F,> 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.364 --</p>,F,> 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.364 --</p>,F,> 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.371 --</p>,F,> 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.108 --</p>,F,40 to 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.091 --</p>,F,40 to 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.098 --</p>,F,40 to 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.115 --</p>,F,40 to 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.262 --</p>,F,All Age,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.225 --</p>,F,All Age,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.227 --</p>,F,All Age,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.241 --</p>,F,All Age,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.599 --</p>,M,< 40,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.599 --</p>,M,< 40,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.602 --</p>,M,< 40,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.558 --</p>,M,< 40,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.556 --</p>,M,> 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.550 --</p>,M,> 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.548 --</p>,M,> 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.552 --</p>,M,> 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.237 --</p>,M,40 to 60,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.219 --</p>,M,40 to 60,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.220 --</p>,M,40 to 60,Within 10 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.253 --</p>,M,40 to 60,All Years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.430 --</p>,M,All Age,Within 2 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.428 --</p>,M,All Age,Within 5 years,0,D-->MHC,Not Significant,--,a
D,MHC,1,#CA0020,<p><b>D-->MHC</b></p><p>P value: 0.429 --</p>,M,All Age,Within 10 years,0,D-->MHC,Not Significant,--,a
