cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,data_use,instance
Osteo,Hypothyroid,Osteo-->Hypothyroid,0,M,Within 10 years,Develop Years,7
Osteo,Liver,Osteo-->Liver,0,All Sex,Within 2 years,Develop Years,11
Osteo,Liver,Osteo-->Liver,0,All Sex,Within 5 years,Develop Years,13
Osteo,Liver,Osteo-->Liver,0,All Sex,Within 10 years,Develop Years,14
Osteo,Liver,Osteo-->Liver,0,F,Within 2 years,Develop Years,8
Osteo,Liver,Osteo-->Liver,0,F,Within 5 years,Develop Years,8
Osteo,Liver,Osteo-->Liver,0,F,Within 10 years,Develop Years,8
Osteo,Liver,Osteo-->Liver,0,M,Within 2 years,Develop Years,3
Osteo,Liver,Osteo-->Liver,0,M,Within 5 years,Develop Years,5
Osteo,Liver,Osteo-->Liver,0,M,Within 10 years,Develop Years,6
Osteo,MHC,Osteo-->MHC,1,All Sex,Within 2 years,Develop Years,192
Osteo,MHC,Osteo-->MHC,1,All Sex,Within 5 years,Develop Years,192
Osteo,MHC,Osteo-->MHC,1,All Sex,Within 10 years,Develop Years,194
Osteo,MHC,Osteo-->MHC,1,F,Within 2 years,Develop Years,171
Osteo,MHC,Osteo-->MHC,1,F,Within 5 years,Develop Years,171
Osteo,MHC,Osteo-->MHC,1,F,Within 10 years,Develop Years,172
Osteo,MHC,Osteo-->MHC,1,M,Within 2 years,Develop Years,21
Osteo,MHC,Osteo-->MHC,1,M,Within 5 years,Develop Years,21
Osteo,MHC,Osteo-->MHC,1,M,Within 10 years,Develop Years,22
Osteo,NeuroOther,Osteo-->NeuroOther,0,All Sex,Within 2 years,Develop Years,19
Osteo,NeuroOther,Osteo-->NeuroOther,0,All Sex,Within 5 years,Develop Years,21
Osteo,NeuroOther,Osteo-->NeuroOther,0,All Sex,Within 10 years,Develop Years,24
Osteo,NeuroOther,Osteo-->NeuroOther,0,F,Within 2 years,Develop Years,17
Osteo,NeuroOther,Osteo-->NeuroOther,0,F,Within 5 years,Develop Years,17
Osteo,NeuroOther,Osteo-->NeuroOther,0,F,Within 10 years,Develop Years,18
Osteo,NeuroOther,Osteo-->NeuroOther,0,M,Within 2 years,Develop Years,2
Osteo,NeuroOther,Osteo-->NeuroOther,0,M,Within 5 years,Develop Years,4
Osteo,NeuroOther,Osteo-->NeuroOther,0,M,Within 10 years,Develop Years,6
Osteo,Obesity,Osteo-->Obesity,0,All Sex,Within 2 years,Develop Years,161
Osteo,Obesity,Osteo-->Obesity,0,All Sex,Within 5 years,Develop Years,161
Osteo,Obesity,Osteo-->Obesity,0,All Sex,Within 10 years,Develop Years,161
Osteo,Obesity,Osteo-->Obesity,0,F,Within 2 years,Develop Years,149
Osteo,Obesity,Osteo-->Obesity,0,F,Within 5 years,Develop Years,149
Osteo,Obesity,Osteo-->Obesity,0,F,Within 10 years,Develop Years,149
Osteo,Obesity,Osteo-->Obesity,0,M,Within 2 years,Develop Years,12
Osteo,Obesity,Osteo-->Obesity,0,M,Within 5 years,Develop Years,12
Osteo,Obesity,Osteo-->Obesity,0,M,Within 10 years,Develop Years,12
Osteo,Paralysis,Osteo-->Paralysis,0,All Sex,Within 2 years,Develop Years,3
Osteo,Paralysis,Osteo-->Paralysis,0,All Sex,Within 5 years,Develop Years,5
Osteo,Paralysis,Osteo-->Paralysis,0,All Sex,Within 10 years,Develop Years,7
Osteo,Paralysis,Osteo-->Paralysis,0,F,Within 2 years,Develop Years,1
Osteo,Paralysis,Osteo-->Paralysis,0,F,Within 5 years,Develop Years,1
Osteo,Paralysis,Osteo-->Paralysis,0,F,Within 10 years,Develop Years,1
Osteo,Paralysis,Osteo-->Paralysis,0,M,Within 2 years,Develop Years,2
Osteo,Paralysis,Osteo-->Paralysis,0,M,Within 5 years,Develop Years,4
Osteo,Paralysis,Osteo-->Paralysis,0,M,Within 10 years,Develop Years,6
Osteo,PUD,Osteo-->PUD,0,All Sex,Within 2 years,Develop Years,6
Osteo,PUD,Osteo-->PUD,0,All Sex,Within 5 years,Develop Years,7
Osteo,PUD,Osteo-->PUD,0,All Sex,Within 10 years,Develop Years,7
Osteo,PUD,Osteo-->PUD,0,F,Within 2 years,Develop Years,3
Osteo,PUD,Osteo-->PUD,0,F,Within 5 years,Develop Years,4
Osteo,PUD,Osteo-->PUD,0,F,Within 10 years,Develop Years,4
Osteo,PUD,Osteo-->PUD,0,M,Within 2 years,Develop Years,3
Osteo,PUD,Osteo-->PUD,0,M,Within 5 years,Develop Years,3
Osteo,PUD,Osteo-->PUD,0,M,Within 10 years,Develop Years,3
Osteo,WeightLoss,Osteo-->WeightLoss,0,All Sex,Within 2 years,Develop Years,50
Osteo,WeightLoss,Osteo-->WeightLoss,0,All Sex,Within 5 years,Develop Years,62
Osteo,WeightLoss,Osteo-->WeightLoss,0,All Sex,Within 10 years,Develop Years,62
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,Within 2 years,Develop Years,37
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,Within 5 years,Develop Years,48
Osteo,WeightLoss,Osteo-->WeightLoss,0,F,Within 10 years,Develop Years,48
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,Within 2 years,Develop Years,13
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,Within 5 years,Develop Years,14
Osteo,WeightLoss,Osteo-->WeightLoss,0,M,Within 10 years,Develop Years,14
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,Within 2 years,Develop Years,10
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,Within 5 years,Develop Years,10
Paralysis,Alcohol,Paralysis-->Alcohol,0,All Sex,Within 10 years,Develop Years,10
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,Within 2 years,Develop Years,10
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,Within 5 years,Develop Years,10
Paralysis,Alcohol,Paralysis-->Alcohol,0,M,Within 10 years,Develop Years,10
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,Within 2 years,Develop Years,16
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,Within 5 years,Develop Years,16
Paralysis,Anemia,Paralysis-->Anemia,0,All Sex,Within 10 years,Develop Years,16
Paralysis,Anemia,Paralysis-->Anemia,0,F,Within 2 years,Develop Years,8
Paralysis,Anemia,Paralysis-->Anemia,0,F,Within 5 years,Develop Years,8
Paralysis,Anemia,Paralysis-->Anemia,0,F,Within 10 years,Develop Years,8
Paralysis,Anemia,Paralysis-->Anemia,0,M,Within 2 years,Develop Years,8
Paralysis,Anemia,Paralysis-->Anemia,0,M,Within 5 years,Develop Years,8
Paralysis,Anemia,Paralysis-->Anemia,0,M,Within 10 years,Develop Years,8
Paralysis,AR,Paralysis-->AR,0,All Sex,Within 2 years,Develop Years,36
Paralysis,AR,Paralysis-->AR,0,All Sex,Within 5 years,Develop Years,36
Paralysis,AR,Paralysis-->AR,0,All Sex,Within 10 years,Develop Years,36
Paralysis,AR,Paralysis-->AR,0,M,Within 2 years,Develop Years,36
Paralysis,AR,Paralysis-->AR,0,M,Within 5 years,Develop Years,36
Paralysis,AR,Paralysis-->AR,0,M,Within 10 years,Develop Years,36
Paralysis,AS,Paralysis-->AS,0,All Sex,Within 2 years,Develop Years,10
Paralysis,AS,Paralysis-->AS,0,All Sex,Within 5 years,Develop Years,10
Paralysis,AS,Paralysis-->AS,0,All Sex,Within 10 years,Develop Years,10
Paralysis,AS,Paralysis-->AS,0,F,Within 2 years,Develop Years,10
Paralysis,AS,Paralysis-->AS,0,F,Within 5 years,Develop Years,10
Paralysis,AS,Paralysis-->AS,0,F,Within 10 years,Develop Years,10
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,All Sex,Within 2 years,Develop Years,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,All Sex,Within 5 years,Develop Years,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,All Sex,Within 10 years,Develop Years,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,F,Within 2 years,Develop Years,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,F,Within 5 years,Develop Years,4
Paralysis,BloodLoss,Paralysis-->BloodLoss,0,F,Within 10 years,Develop Years,4
Paralysis,BP,Paralysis-->BP,0,All Sex,Within 2 years,Develop Years,40
Paralysis,BP,Paralysis-->BP,0,All Sex,Within 5 years,Develop Years,65
Paralysis,BP,Paralysis-->BP,0,All Sex,Within 10 years,Develop Years,67
Paralysis,BP,Paralysis-->BP,0,F,Within 2 years,Develop Years,25
Paralysis,BP,Paralysis-->BP,0,F,Within 5 years,Develop Years,25
Paralysis,BP,Paralysis-->BP,0,F,Within 10 years,Develop Years,27
Paralysis,BP,Paralysis-->BP,0,M,Within 2 years,Develop Years,15
Paralysis,BP,Paralysis-->BP,0,M,Within 5 years,Develop Years,40
Paralysis,BP,Paralysis-->BP,0,M,Within 10 years,Develop Years,40
Paralysis,C,Paralysis-->C,0,All Sex,Within 2 years,Develop Years,67
Paralysis,C,Paralysis-->C,0,All Sex,Within 5 years,Develop Years,71
Paralysis,C,Paralysis-->C,0,All Sex,Within 10 years,Develop Years,75
Paralysis,C,Paralysis-->C,0,F,Within 2 years,Develop Years,27
Paralysis,C,Paralysis-->C,0,F,Within 5 years,Develop Years,29
Paralysis,C,Paralysis-->C,0,F,Within 10 years,Develop Years,31
Paralysis,C,Paralysis-->C,0,M,Within 2 years,Develop Years,40
Paralysis,C,Paralysis-->C,0,M,Within 5 years,Develop Years,42
Paralysis,C,Paralysis-->C,0,M,Within 10 years,Develop Years,44
Paralysis,CKD,Paralysis-->CKD,0,All Sex,Within 2 years,Develop Years,25
Paralysis,CKD,Paralysis-->CKD,0,All Sex,Within 5 years,Develop Years,25
Paralysis,CKD,Paralysis-->CKD,0,All Sex,Within 10 years,Develop Years,25
Paralysis,CKD,Paralysis-->CKD,0,F,Within 2 years,Develop Years,16
Paralysis,CKD,Paralysis-->CKD,0,F,Within 5 years,Develop Years,16
Paralysis,CKD,Paralysis-->CKD,0,F,Within 10 years,Develop Years,16
Paralysis,CKD,Paralysis-->CKD,0,M,Within 2 years,Develop Years,9
Paralysis,CKD,Paralysis-->CKD,0,M,Within 5 years,Develop Years,9
Paralysis,CKD,Paralysis-->CKD,0,M,Within 10 years,Develop Years,9
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,Within 2 years,Develop Years,37
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,Within 5 years,Develop Years,38
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,All Sex,Within 10 years,Develop Years,38
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,Within 2 years,Develop Years,16
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,Within 5 years,Develop Years,16
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,F,Within 10 years,Develop Years,16
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,Within 2 years,Develop Years,21
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,Within 5 years,Develop Years,22
Paralysis,Coagulopathy,Paralysis-->Coagulopathy,0,M,Within 10 years,Develop Years,22
Paralysis,COPD,Paralysis-->COPD,0,All Sex,Within 2 years,Develop Years,27
Paralysis,COPD,Paralysis-->COPD,0,All Sex,Within 5 years,Develop Years,27
Paralysis,COPD,Paralysis-->COPD,0,All Sex,Within 10 years,Develop Years,27
Paralysis,COPD,Paralysis-->COPD,0,F,Within 2 years,Develop Years,1
Paralysis,COPD,Paralysis-->COPD,0,F,Within 5 years,Develop Years,1
Paralysis,COPD,Paralysis-->COPD,0,F,Within 10 years,Develop Years,1
Paralysis,COPD,Paralysis-->COPD,0,M,Within 2 years,Develop Years,26
Paralysis,COPD,Paralysis-->COPD,0,M,Within 5 years,Develop Years,26
Paralysis,COPD,Paralysis-->COPD,0,M,Within 10 years,Develop Years,26
Paralysis,CVD,Paralysis-->CVD,0,All Sex,Within 2 years,Develop Years,479
Paralysis,CVD,Paralysis-->CVD,0,All Sex,Within 5 years,Develop Years,480
Paralysis,CVD,Paralysis-->CVD,0,All Sex,Within 10 years,Develop Years,480
Paralysis,CVD,Paralysis-->CVD,0,F,Within 2 years,Develop Years,217
Paralysis,CVD,Paralysis-->CVD,0,F,Within 5 years,Develop Years,218
Paralysis,CVD,Paralysis-->CVD,0,F,Within 10 years,Develop Years,218
Paralysis,CVD,Paralysis-->CVD,0,M,Within 2 years,Develop Years,262
Paralysis,CVD,Paralysis-->CVD,0,M,Within 5 years,Develop Years,262
Paralysis,CVD,Paralysis-->CVD,0,M,Within 10 years,Develop Years,262
Paralysis,D,Paralysis-->D,0,All Sex,Within 2 years,Develop Years,124
Paralysis,D,Paralysis-->D,0,All Sex,Within 5 years,Develop Years,128
Paralysis,D,Paralysis-->D,0,All Sex,Within 10 years,Develop Years,132
Paralysis,D,Paralysis-->D,0,F,Within 2 years,Develop Years,44
Paralysis,D,Paralysis-->D,0,F,Within 5 years,Develop Years,46
Paralysis,D,Paralysis-->D,0,F,Within 10 years,Develop Years,47
Paralysis,D,Paralysis-->D,0,M,Within 2 years,Develop Years,80
Paralysis,D,Paralysis-->D,0,M,Within 5 years,Develop Years,82
Paralysis,D,Paralysis-->D,0,M,Within 10 years,Develop Years,85
Paralysis,Drugs,Paralysis-->Drugs,0,All Sex,Within 2 years,Develop Years,12
Paralysis,Drugs,Paralysis-->Drugs,0,All Sex,Within 5 years,Develop Years,12
Paralysis,Drugs,Paralysis-->Drugs,0,All Sex,Within 10 years,Develop Years,12
Paralysis,Drugs,Paralysis-->Drugs,0,F,Within 2 years,Develop Years,12
Paralysis,Drugs,Paralysis-->Drugs,0,F,Within 5 years,Develop Years,12
Paralysis,Drugs,Paralysis-->Drugs,0,F,Within 10 years,Develop Years,12
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,Within 2 years,Develop Years,122
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,Within 5 years,Develop Years,128
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,All Sex,Within 10 years,Develop Years,129
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,Within 2 years,Develop Years,66
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,Within 5 years,Develop Years,67
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,F,Within 10 years,Develop Years,68
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,Within 2 years,Develop Years,56
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,Within 5 years,Develop Years,61
Paralysis,FluidsLytes,Paralysis-->FluidsLytes,0,M,Within 10 years,Develop Years,61
Paralysis,G,Paralysis-->G,0,All Sex,Within 2 years,Develop Years,4
Paralysis,G,Paralysis-->G,0,All Sex,Within 5 years,Develop Years,4
Paralysis,G,Paralysis-->G,0,All Sex,Within 10 years,Develop Years,4
Paralysis,G,Paralysis-->G,0,M,Within 2 years,Develop Years,4
Paralysis,G,Paralysis-->G,0,M,Within 5 years,Develop Years,4
Paralysis,G,Paralysis-->G,0,M,Within 10 years,Develop Years,4
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,Within 5 years,Develop Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,All Sex,Within 10 years,Develop Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,Within 5 years,Develop Years,6
Paralysis,Hypothyroid,Paralysis-->Hypothyroid,0,F,Within 10 years,Develop Years,6
Paralysis,Liver,Paralysis-->Liver,0,All Sex,Within 2 years,Develop Years,20
Paralysis,Liver,Paralysis-->Liver,0,All Sex,Within 5 years,Develop Years,20
Paralysis,Liver,Paralysis-->Liver,0,All Sex,Within 10 years,Develop Years,20
Paralysis,Liver,Paralysis-->Liver,0,F,Within 2 years,Develop Years,10
Paralysis,Liver,Paralysis-->Liver,0,F,Within 5 years,Develop Years,10
Paralysis,Liver,Paralysis-->Liver,0,F,Within 10 years,Develop Years,10
Paralysis,Liver,Paralysis-->Liver,0,M,Within 2 years,Develop Years,10
Paralysis,Liver,Paralysis-->Liver,0,M,Within 5 years,Develop Years,10
Paralysis,Liver,Paralysis-->Liver,0,M,Within 10 years,Develop Years,10
Paralysis,MHC,Paralysis-->MHC,0,All Sex,Within 2 years,Develop Years,61
Paralysis,MHC,Paralysis-->MHC,0,All Sex,Within 5 years,Develop Years,70
Paralysis,MHC,Paralysis-->MHC,0,All Sex,Within 10 years,Develop Years,74
Paralysis,MHC,Paralysis-->MHC,0,F,Within 2 years,Develop Years,41
Paralysis,MHC,Paralysis-->MHC,0,F,Within 5 years,Develop Years,50
Paralysis,MHC,Paralysis-->MHC,0,F,Within 10 years,Develop Years,54
Paralysis,MHC,Paralysis-->MHC,0,M,Within 2 years,Develop Years,20
Paralysis,MHC,Paralysis-->MHC,0,M,Within 5 years,Develop Years,20
Paralysis,MHC,Paralysis-->MHC,0,M,Within 10 years,Develop Years,20
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,Within 2 years,Develop Years,361
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,Within 5 years,Develop Years,377
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,All Sex,Within 10 years,Develop Years,380
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,Within 2 years,Develop Years,180
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,Within 5 years,Develop Years,186
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,F,Within 10 years,Develop Years,188
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,Within 2 years,Develop Years,181
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,Within 5 years,Develop Years,191
Paralysis,NeuroOther,Paralysis-->NeuroOther,0,M,Within 10 years,Develop Years,192
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,Within 2 years,Develop Years,25
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,Within 5 years,Develop Years,25
Paralysis,Obesity,Paralysis-->Obesity,0,All Sex,Within 10 years,Develop Years,26
Paralysis,Obesity,Paralysis-->Obesity,0,F,Within 2 years,Develop Years,16
Paralysis,Obesity,Paralysis-->Obesity,0,F,Within 5 years,Develop Years,16
Paralysis,Obesity,Paralysis-->Obesity,0,F,Within 10 years,Develop Years,17
Paralysis,Obesity,Paralysis-->Obesity,0,M,Within 2 years,Develop Years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,Within 5 years,Develop Years,9
Paralysis,Obesity,Paralysis-->Obesity,0,M,Within 10 years,Develop Years,9
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,Within 2 years,Develop Years,5
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,Within 5 years,Develop Years,7
Paralysis,Osteo,Paralysis-->Osteo,0,All Sex,Within 10 years,Develop Years,7
Paralysis,Osteo,Paralysis-->Osteo,0,F,Within 2 years,Develop Years,2
Paralysis,Osteo,Paralysis-->Osteo,0,F,Within 5 years,Develop Years,3
Paralysis,Osteo,Paralysis-->Osteo,0,F,Within 10 years,Develop Years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,Within 2 years,Develop Years,3
Paralysis,Osteo,Paralysis-->Osteo,0,M,Within 5 years,Develop Years,4
Paralysis,Osteo,Paralysis-->Osteo,0,M,Within 10 years,Develop Years,4
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,Within 2 years,Develop Years,63
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,Within 5 years,Develop Years,67
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,All Sex,Within 10 years,Develop Years,69
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,Within 2 years,Develop Years,37
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,Within 5 years,Develop Years,41
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,F,Within 10 years,Develop Years,43
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,Within 2 years,Develop Years,26
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,Within 5 years,Develop Years,26
Paralysis,WeightLoss,Paralysis-->WeightLoss,0,M,Within 10 years,Develop Years,26
PUD,Alcohol,PUD-->Alcohol,0,All Sex,Within 2 years,Develop Years,19
PUD,Alcohol,PUD-->Alcohol,0,All Sex,Within 5 years,Develop Years,20
PUD,Alcohol,PUD-->Alcohol,0,All Sex,Within 10 years,Develop Years,20
PUD,Alcohol,PUD-->Alcohol,0,F,Within 2 years,Develop Years,13
PUD,Alcohol,PUD-->Alcohol,0,F,Within 5 years,Develop Years,14
PUD,Alcohol,PUD-->Alcohol,0,F,Within 10 years,Develop Years,14
PUD,Alcohol,PUD-->Alcohol,0,M,Within 2 years,Develop Years,6
PUD,Alcohol,PUD-->Alcohol,0,M,Within 5 years,Develop Years,6
PUD,Alcohol,PUD-->Alcohol,0,M,Within 10 years,Develop Years,6
PUD,Anemia,PUD-->Anemia,0,All Sex,Within 2 years,Develop Years,45
PUD,Anemia,PUD-->Anemia,0,All Sex,Within 5 years,Develop Years,46
PUD,Anemia,PUD-->Anemia,0,All Sex,Within 10 years,Develop Years,47
PUD,Anemia,PUD-->Anemia,0,F,Within 2 years,Develop Years,32
PUD,Anemia,PUD-->Anemia,0,F,Within 5 years,Develop Years,33
PUD,Anemia,PUD-->Anemia,0,F,Within 10 years,Develop Years,34
PUD,Anemia,PUD-->Anemia,0,M,Within 2 years,Develop Years,13
PUD,Anemia,PUD-->Anemia,0,M,Within 5 years,Develop Years,13
PUD,Anemia,PUD-->Anemia,0,M,Within 10 years,Develop Years,13
PUD,AR,PUD-->AR,0,All Sex,Within 2 years,Develop Years,31
PUD,AR,PUD-->AR,0,All Sex,Within 5 years,Develop Years,38
PUD,AR,PUD-->AR,0,All Sex,Within 10 years,Develop Years,38
PUD,AR,PUD-->AR,0,F,Within 2 years,Develop Years,21
PUD,AR,PUD-->AR,0,F,Within 5 years,Develop Years,22
PUD,AR,PUD-->AR,0,F,Within 10 years,Develop Years,22
PUD,AR,PUD-->AR,0,M,Within 2 years,Develop Years,10
PUD,AR,PUD-->AR,0,M,Within 5 years,Develop Years,16
PUD,AR,PUD-->AR,0,M,Within 10 years,Develop Years,16
PUD,AS,PUD-->AS,0,All Sex,Within 2 years,Develop Years,17
PUD,AS,PUD-->AS,0,All Sex,Within 5 years,Develop Years,17
PUD,AS,PUD-->AS,0,All Sex,Within 10 years,Develop Years,17
PUD,AS,PUD-->AS,0,F,Within 2 years,Develop Years,12
PUD,AS,PUD-->AS,0,F,Within 5 years,Develop Years,12
PUD,AS,PUD-->AS,0,F,Within 10 years,Develop Years,12
PUD,AS,PUD-->AS,0,M,Within 2 years,Develop Years,5
PUD,AS,PUD-->AS,0,M,Within 5 years,Develop Years,5
PUD,AS,PUD-->AS,0,M,Within 10 years,Develop Years,5
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,Within 2 years,Develop Years,1
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,Within 5 years,Develop Years,1
PUD,BloodLoss,PUD-->BloodLoss,0,All Sex,Within 10 years,Develop Years,2
PUD,BloodLoss,PUD-->BloodLoss,0,F,Within 2 years,Develop Years,1
PUD,BloodLoss,PUD-->BloodLoss,0,F,Within 5 years,Develop Years,1
PUD,BloodLoss,PUD-->BloodLoss,0,F,Within 10 years,Develop Years,1
PUD,BloodLoss,PUD-->BloodLoss,0,M,Within 10 years,Develop Years,1
PUD,BP,PUD-->BP,0,All Sex,Within 2 years,Develop Years,10
PUD,BP,PUD-->BP,0,All Sex,Within 5 years,Develop Years,12
PUD,BP,PUD-->BP,0,All Sex,Within 10 years,Develop Years,12
PUD,BP,PUD-->BP,0,F,Within 2 years,Develop Years,7
PUD,BP,PUD-->BP,0,F,Within 5 years,Develop Years,8
PUD,BP,PUD-->BP,0,F,Within 10 years,Develop Years,8
PUD,BP,PUD-->BP,0,M,Within 2 years,Develop Years,3
PUD,BP,PUD-->BP,0,M,Within 5 years,Develop Years,4
PUD,BP,PUD-->BP,0,M,Within 10 years,Develop Years,4
PUD,C,PUD-->C,0,All Sex,Within 2 years,Develop Years,49
PUD,C,PUD-->C,0,All Sex,Within 5 years,Develop Years,54
PUD,C,PUD-->C,0,All Sex,Within 10 years,Develop Years,57
PUD,C,PUD-->C,0,F,Within 2 years,Develop Years,29
PUD,C,PUD-->C,0,F,Within 5 years,Develop Years,32
PUD,C,PUD-->C,0,F,Within 10 years,Develop Years,33
PUD,C,PUD-->C,0,M,Within 2 years,Develop Years,20
PUD,C,PUD-->C,0,M,Within 5 years,Develop Years,22
PUD,C,PUD-->C,0,M,Within 10 years,Develop Years,24
PUD,CKD,PUD-->CKD,0,All Sex,Within 2 years,Develop Years,35
PUD,CKD,PUD-->CKD,0,All Sex,Within 5 years,Develop Years,35
PUD,CKD,PUD-->CKD,0,All Sex,Within 10 years,Develop Years,35
PUD,CKD,PUD-->CKD,0,F,Within 2 years,Develop Years,17
PUD,CKD,PUD-->CKD,0,F,Within 5 years,Develop Years,17
PUD,CKD,PUD-->CKD,0,F,Within 10 years,Develop Years,17
PUD,CKD,PUD-->CKD,0,M,Within 2 years,Develop Years,18
PUD,CKD,PUD-->CKD,0,M,Within 5 years,Develop Years,18
PUD,CKD,PUD-->CKD,0,M,Within 10 years,Develop Years,18
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,Within 2 years,Develop Years,12
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,Within 5 years,Develop Years,14
PUD,Coagulopathy,PUD-->Coagulopathy,0,All Sex,Within 10 years,Develop Years,14
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,Within 2 years,Develop Years,8
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,Within 5 years,Develop Years,8
PUD,Coagulopathy,PUD-->Coagulopathy,0,F,Within 10 years,Develop Years,8
PUD,Coagulopathy,PUD-->Coagulopathy,0,M,Within 2 years,Develop Years,4
PUD,Coagulopathy,PUD-->Coagulopathy,0,M,Within 5 years,Develop Years,6
PUD,Coagulopathy,PUD-->Coagulopathy,0,M,Within 10 years,Develop Years,6
